,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,colorgroup
28538,29851,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Casual,14
28552,3481,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
28562,39805,Men,Apparel,Bottomwear,Trousers,Black,Spring,Formal,12
28563,14321,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Sports,9
28566,41311,Girls,Apparel,Bottomwear,Capris,White,Summer,Casual,13
28575,44663,Women,Apparel,Bottomwear,Trousers,Brown,Summer,Formal,0
28594,46908,Men,Apparel,Bottomwear,Jeans,White,Summer,Casual,13
28596,42594,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
28599,1580,Women,Apparel,Bottomwear,Swimwear,Black,Fall,Sports,12
28640,40495,Women,Apparel,Bottomwear,Leggings,Olive,Summer,Casual,6
28643,11237,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
28654,26826,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
28658,9342,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Casual,9
28680,9170,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
28698,30729,Girls,Apparel,Bottomwear,Salwar,Blue,Summer,Ethnic,8
28709,24329,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,Sports,8
28733,2108,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
28738,54896,Boys,Apparel,Bottomwear,Trousers,Olive,Summer,Casual,6
28754,27900,Women,Apparel,Bottomwear,Trousers,Beige,Summer,Casual,3
28838,41316,Women,Apparel,Bottomwear,Leggings,Purple,Summer,Ethnic,10
28840,33736,Women,Apparel,Bottomwear,Jeggings,Green,Summer,Casual,6
28846,14114,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
28847,44664,Women,Apparel,Bottomwear,Trousers,Charcoal,Summer,Formal,12
28850,27938,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
28866,34721,Girls,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
28869,22644,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Sports,9
28889,5771,Women,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
28911,35435,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
28917,12217,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Formal,3
28928,9148,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
28955,6564,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Sports,8
28976,1573,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,14
28977,24311,Men,Apparel,Bottomwear,Shorts,Black,Fall,Casual,12
28997,12673,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,3
29004,20910,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
29007,14319,Men,Apparel,Bottomwear,Shorts,White,Fall,Sports,13
29013,27907,Women,Apparel,Bottomwear,Trousers,Olive,Summer,Casual,6
29030,34148,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,Casual,8
29068,54059,Women,Apparel,Bottomwear,Leggings,White,Summer,Casual,13
29089,7489,Women,Apparel,Bottomwear,Capris,Black,Summer,Sports,12
29097,17930,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Casual,12
29108,9177,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
29116,26821,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,0
29117,18712,Women,Apparel,Bottomwear,Skirts,Black,Fall,Formal,12
29119,9345,Men,Apparel,Bottomwear,Shorts,Green,Fall,Casual,6
29135,57218,Women,Apparel,Bottomwear,Capris,Blue,Fall,Casual,8
29137,12288,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Formal,14
29155,8839,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Casual,14
29205,8495,Women,Apparel,Bottomwear,Skirts,Blue,Fall,Casual,8
29223,53228,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,Formal,12
29257,7885,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Casual,14
29267,32449,Men,Apparel,Bottomwear,Shorts,White,Summer,Sports,13
29270,10719,Women,Apparel,Bottomwear,Capris,Blue,Fall,Casual,8
29277,48499,Women,Apparel,Bottomwear,Jeans,Grey,Winter,Casual,14
29297,33306,Boys,Apparel,Bottomwear,Jeans,Grey,Summer,Casual,14
29313,11264,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Casual,14
29374,44630,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,Sports,12
29422,47041,Women,Apparel,Bottomwear,Salwar,Brown,Summer,Ethnic,0
29433,32644,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
29466,37560,Girls,Apparel,Bottomwear,Shorts,White,Summer,Casual,13
29468,25899,Women,Apparel,Bottomwear,Leggings,Charcoal,Summer,Casual,12
29472,40432,Women,Apparel,Bottomwear,Skirts,Black,Summer,Formal,12
29477,11290,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
29487,2190,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,14
29500,7882,Men,Apparel,Bottomwear,Shorts,Black,Fall,Casual,12
29503,46399,Men,Apparel,Bottomwear,Shorts,Olive,Summer,Casual,6
29527,47079,Women,Apparel,Bottomwear,Patiala,Purple,Fall,Ethnic,10
29529,30917,Women,Apparel,Bottomwear,Trousers,Black,Summer,Ethnic,12
29538,4851,Women,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
29543,9772,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Casual,14
29564,37558,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,Casual,11
29565,15608,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Spring,Sports,9
29586,28544,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Casual,14
29591,17997,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
29649,11297,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
29665,43082,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,Casual,14
29690,47046,Women,Apparel,Bottomwear,Salwar,Green,Summer,Ethnic,6
29693,30928,Women,Apparel,Bottomwear,Skirts,Blue,Summer,Ethnic,8
29713,37103,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Formal,0
29726,26243,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,Sports,14
29739,31032,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,14
29746,16610,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,12
29751,36217,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,Casual,11
29756,20372,Women,Apparel,Bottomwear,Track Pants,Purple,Fall,Casual,10
29768,38983,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,Formal,12
29770,32485,Men,Apparel,Bottomwear,Shorts,Red,Summer,Casual,0
29804,11263,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,3
29826,43076,Women,Apparel,Bottomwear,Capris,Black,Summer,Sports,12
29851,54800,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
29865,25897,Women,Apparel,Bottomwear,Leggings,Green,Summer,Casual,6
29906,26844,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
29909,30921,Women,Apparel,Bottomwear,Trousers,Blue,Summer,Ethnic,8
29953,48497,Women,Apparel,Bottomwear,Trousers,Black,Winter,Casual,12
29969,33308,Boys,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
30009,47070,Women,Apparel,Bottomwear,Patiala,Beige,Fall,Ethnic,3
30023,46390,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
30028,37135,Men,Apparel,Bottomwear,Trousers,Cream,Summer,Casual,13
30031,38941,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
30042,32447,Men,Apparel,Bottomwear,Shorts,Black,Winter,Sports,12
30058,21434,Women,Apparel,Bottomwear,Shorts,Blue,Winter,Casual,8
30094,35034,Women,Apparel,Bottomwear,Churidar,Navy Blue,Summer,Ethnic,9
30103,50665,Men,Apparel,Bottomwear,Shorts,Navy Blue,Winter,Sports,9
30108,16070,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,Casual,3
30146,51585,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
30156,57216,Women,Apparel,Bottomwear,Shorts,Brown,Fall,Casual,0
30162,12286,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Formal,9
30183,8837,Men,Apparel,Bottomwear,Trousers,Cream,Summer,Casual,13
30196,52556,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
30226,43078,Women,Apparel,Bottomwear,Capris,Black,Summer,Sports,12
30230,31458,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Sports,14
30240,56798,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
30255,1982,Women,Apparel,Bottomwear,Shorts,Purple,Fall,Casual,10
30281,26843,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Casual,14
30284,30926,Women,Apparel,Bottomwear,Skirts,Blue,Summer,Ethnic,8
30285,47048,Women,Apparel,Bottomwear,Salwar,Multi,Summer,Ethnic,15
30288,1976,Men,Apparel,Bottomwear,Shorts,White,Summer,Casual,13
30314,25890,Women,Apparel,Bottomwear,Leggings,White,Summer,Casual,13
30350,31231,Women,Apparel,Bottomwear,Shorts,Black,Winter,Sports,12
30352,7878,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Sports,14
30382,57211,Women,Apparel,Bottomwear,Jeggings,Pink,Fall,Casual,11
30398,16621,Men,Apparel,Bottomwear,Trousers,Olive,Fall,Casual,6
30425,51582,Women,Apparel,Bottomwear,Jeggings,Black,Summer,Casual,12
30428,17999,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Casual,14
30474,35033,Women,Apparel,Bottomwear,Churidar,Green,Summer,Ethnic,6
30492,21433,Women,Apparel,Bottomwear,Shorts,Blue,Winter,Casual,8
30547,30919,Women,Apparel,Bottomwear,Trousers,Pink,Summer,Ethnic,11
30552,47077,Women,Apparel,Bottomwear,Patiala,Pink,Fall,Ethnic,11
30554,9149,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
30594,12216,Men,Apparel,Bottomwear,Trousers,Green,Summer,Formal,6
30613,1572,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
30617,12672,Men,Apparel,Bottomwear,Shorts,Yellow,Fall,Casual,4
30678,16226,Women,Apparel,Bottomwear,Capris,Grey,Fall,Casual,14
30705,40493,Women,Apparel,Bottomwear,Leggings,Blue,Summer,Casual,8
30716,19438,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
30738,44665,Women,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,0
30741,41317,Women,Apparel,Bottomwear,Leggings,Red,Summer,Ethnic,0
30755,27939,Women,Apparel,Bottomwear,Jeans,Purple,Summer,Casual,10
30776,17931,Men,Apparel,Bottomwear,Tights,Black,Summer,Sports,12
30780,7488,Women,Apparel,Bottomwear,Capris,Black,Summer,Sports,12
30788,54058,Women,Apparel,Bottomwear,Leggings,Green,Summer,Casual,6
30804,18713,Women,Apparel,Bottomwear,Skirts,Grey,Fall,Formal,14
30810,26820,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Casual,9
30829,9176,Men,Apparel,Bottomwear,Jeans,Grey,Fall,Casual,14
30836,48097,Women,Apparel,Bottomwear,Trousers,Green,Winter,Casual,6
30843,27906,Women,Apparel,Bottomwear,Trousers,Beige,Summer,Casual,3
30896,34149,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,Casual,8
30919,42595,Boys,Apparel,Bottomwear,Jeans,Grey,Summer,Casual,14
30921,46909,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
30945,39804,Men,Apparel,Bottomwear,Trousers,Olive,Spring,Formal,6
30949,14320,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Sports,14
30979,40494,Women,Apparel,Bottomwear,Leggings,Brown,Summer,Casual,0
30981,11236,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
31005,16221,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
31049,42105,Men,Apparel,Bottomwear,Shorts,Grey,Spring,Casual,14
31050,12675,Men,Apparel,Bottomwear,Trousers,Green,Fall,Casual,6
31052,54060,Women,Apparel,Bottomwear,Patiala,Green,Summer,Ethnic,6
31070,24773,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,Casual,14
31086,26818,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,14
31146,2109,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
31175,27901,Women,Apparel,Bottomwear,Trousers,Tan,Summer,Casual,3
31189,38121,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
31190,9171,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
31201,9343,Men,Apparel,Bottomwear,Shorts,Brown,Fall,Casual,0
31212,26827,Men,Apparel,Bottomwear,Trousers,Olive,Summer,Casual,6
31247,30728,Girls,Apparel,Bottomwear,Salwar,Orange,Summer,Ethnic,2
31266,16819,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
31281,31435,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
31284,34147,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
31289,16217,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Casual,14
31296,53287,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
31312,13301,Men,Apparel,Bottomwear,Shorts,Beige,Fall,Casual,3
31315,48099,Women,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,0
31320,27908,Women,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
31323,14124,Men,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,8
31342,57071,Women,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
31384,32620,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
31391,57085,Women,Apparel,Bottomwear,Skirts,Off White,Summer,Casual,13
31403,9178,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
31404,2590,Women,Apparel,Bottomwear,Capris,Navy Blue,Summer,Casual,9
31406,12829,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Fall,Sports,9
31422,33998,Women,Apparel,Bottomwear,Leggings,Blue,Summer,Casual,8
31439,7486,Women,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Sports,9
31441,54056,Women,Apparel,Bottomwear,Leggings,Pink,Summer,Casual,11
31471,7029,Men,Apparel,Bottomwear,Shorts,White,Summer,Casual,13
31479,20920,Men,Apparel,Bottomwear,Shorts,Olive,Fall,Casual,6
31481,36845,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
31496,27937,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
31498,28143,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Casual,9
31520,18180,Boys,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
31539,4832,Men,Apparel,Bottomwear,Track Pants,Yellow,Summer,Sports,4
31568,38573,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Sports,9
31571,9147,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
31593,12218,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Formal,3
31599,26811,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Formal,0
31604,54051,Women,Apparel,Bottomwear,Leggings,Black,Summer,Casual,12
31616,15461,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,Sports,12
31659,40035,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
31660,57082,Women,Apparel,Bottomwear,Skirts,Blue,Summer,Casual,8
31683,12220,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
31687,26829,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,0
31713,20918,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
31716,57076,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
31725,51381,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Casual,9
31739,13306,Boys,Apparel,Bottomwear,Trousers,Black,Fall,Casual,12
31747,14123,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
31799,2107,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Sports,9
31807,16022,Men,Apparel,Bottomwear,Trousers,Olive,Fall,Casual,6
31834,12811,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
31852,58491,Women,Apparel,Bottomwear,Shorts,Olive,Fall,Casual,6
31856,38574,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Sports,14
31860,4835,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,Sports,8
31903,28520,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Sports,14
31916,13339,Women,Apparel,Bottomwear,Skirts,Black,Fall,Casual,12
31922,19431,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Casual,14
31936,37930,Women,Apparel,Bottomwear,Skirts,Brown,Summer,Casual,0
31952,47049,Women,Apparel,Bottomwear,Salwar,Purple,Fall,Ethnic,10
31955,30927,Women,Apparel,Bottomwear,Skirts,Red,Summer,Ethnic,0
31964,1977,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Casual,14
31985,11298,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
32008,31459,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
32068,36218,Girls,Apparel,Bottomwear,Leggings,Pink,Summer,Casual,11
32100,21600,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Sports,9
32127,47076,Women,Apparel,Bottomwear,Patiala,Black,Fall,Ethnic,12
32129,30918,Women,Apparel,Bottomwear,Trousers,Beige,Summer,Ethnic,3
32168,57210,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,Casual,8
32190,43422,Men,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,8
32201,7879,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Sports,14
32206,40095,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
32237,11253,Men,Apparel,Bottomwear,Trousers,Olive,Fall,Formal,6
32242,52134,Women,Apparel,Bottomwear,Stockings,Black,Fall,Casual,12
32265,51583,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,Casual,9
32331,48496,Women,Apparel,Bottomwear,Trousers,Black,Winter,Casual,12
32342,33309,Boys,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
32351,25896,Women,Apparel,Bottomwear,Leggings,Black,Summer,Casual,12
32369,48462,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
32381,30920,Women,Apparel,Bottomwear,Trousers,Green,Summer,Ethnic,6
32398,32479,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,Casual,12
32426,51584,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
32433,31461,Men,Apparel,Bottomwear,Shorts,White,Summer,Sports,13
32435,50664,Men,Apparel,Bottomwear,Shorts,Charcoal,Winter,Sports,12
32436,16071,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,3
32456,52133,Women,Apparel,Bottomwear,Leggings,Navy Blue,Fall,Casual,9
32490,52557,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
32491,57217,Women,Apparel,Bottomwear,Capris,Blue,Fall,Casual,8
32509,12287,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,12
32537,32446,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
32539,38940,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
32560,47071,Women,Apparel,Bottomwear,Patiala,Rust,Summer,Ethnic,0
32579,44290,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal,9
32585,35035,Women,Apparel,Bottomwear,Churidar,Red,Summer,Ethnic,0
32624,17996,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Sports,9
32648,31468,Men,Apparel,Bottomwear,Track Pants,Off White,Summer,Sports,13
32685,41975,Girls,Apparel,Bottomwear,Capris,White,Summer,Casual,13
32698,47078,Women,Apparel,Bottomwear,Patiala,Multi,Fall,Ethnic,15
32717,7883,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Sports,14
32728,8493,Women,Apparel,Bottomwear,Skirts,Black,Fall,Casual,12
32735,37559,Girls,Apparel,Bottomwear,Shorts,Green,Summer,Casual,6
32738,15609,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Sports,14
32754,9773,Men,Apparel,Bottomwear,Shorts,Blue,Fall,Casual,8
32792,16611,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,12
32805,36216,Girls,Apparel,Bottomwear,Shorts,Magenta,Summer,Casual,11
32809,20373,Women,Apparel,Bottomwear,Track Pants,Pink,Fall,Casual,11
32818,31457,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
32820,43077,Women,Apparel,Bottomwear,Capris,Grey,Summer,Sports,14
32828,33300,Men,Apparel,Bottomwear,Trousers,White,Summer,Casual,13
32842,11262,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,3
32873,43083,Women,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,12
32886,40434,Women,Apparel,Bottomwear,Skirts,Charcoal,Summer,Casual,12
32891,11296,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
32905,6536,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
32919,10720,Men,Apparel,Bottomwear,Shorts,White,Summer,Sports,13
32927,38976,Women,Apparel,Bottomwear,Tights,Black,Summer,Casual,12
32928,37102,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,14
32944,30929,Women,Apparel,Bottomwear,Skirts,Grey,Summer,Ethnic,14
32945,47047,Women,Apparel,Bottomwear,Salwar,Purple,Summer,Ethnic,10
32985,8494,Women,Apparel,Bottomwear,Skirts,Beige,Fall,Casual,3
33002,7884,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Casual,12
33005,32448,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Sports,9
33009,40068,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
33034,8838,Men,Apparel,Bottomwear,Trousers,Beige,Summer,Casual,3
33070,12289,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,12
33126,32645,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Sports,9
33165,40433,Women,Apparel,Bottomwear,Skirts,Multi,Summer,Casual,15
33169,11291,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
33173,15631,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Winter,Sports,9
33176,25898,Women,Apparel,Bottomwear,Leggings,Brown,Summer,Casual,0
33188,2191,Men,Apparel,Bottomwear,Shorts,Blue,Fall,Sports,8
33219,11265,Men,Apparel,Bottomwear,Trousers,Black,Fall,Casual,12
33254,48498,Women,Apparel,Bottomwear,Trousers,Grey,Summer,Casual,14
33256,33307,Boys,Apparel,Bottomwear,Jeans,Grey,Summer,Casual,14
33286,36211,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
33292,44631,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
33328,9769,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Fall,Casual,9
33352,15613,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
33359,28799,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
33392,9903,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
33409,47062,Women,Apparel,Bottomwear,Patiala,Multi,Fall,Ethnic,15
33412,19688,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Casual,9
33437,41153,Women,Apparel,Bottomwear,Skirts,Charcoal,Summer,Casual,12
33453,13948,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
33465,50021,Women,Apparel,Bottomwear,Leggings,Brown,Winter,Casual,0
33474,13346,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
33476,57204,Women,Apparel,Bottomwear,Capris,Blue,Fall,Casual,8
33478,41361,Men,Apparel,Bottomwear,Jeans,Navy Blue,Spring,Casual,9
33491,51597,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,Casual,8
33493,43052,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Casual,9
33516,11247,Women,Apparel,Bottomwear,Churidar,White,Fall,Ethnic,13
33527,16062,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Casual,9
33539,40278,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,0
33558,26258,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,Sports,12
33573,17947,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,Sports,8
33608,3896,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,Casual,8
33649,1997,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Sports,14
33668,8026,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
33682,11240,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
33697,7432,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Sports,14
33700,16065,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Casual,9
33712,51590,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,Casual,9
33742,50026,Women,Apparel,Bottomwear,Leggings,Maroon,Winter,Casual,0
33743,13341,Girls,Apparel,Bottomwear,Capris,Purple,Fall,Casual,10
33753,20351,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
33763,41154,Women,Apparel,Bottomwear,Shorts,Sea Green,Summer,Casual,6
33788,47065,Women,Apparel,Bottomwear,Patiala,Maroon,Fall,Ethnic,0
33795,27180,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
33811,32452,Men,Apparel,Bottomwear,Shorts,Black,Winter,Sports,12
33820,45500,Women,Apparel,Bottomwear,Capris,Black,Summer,Casual,12
33831,26260,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Sports,14
33844,10366,Women,Apparel,Bottomwear,Skirts,Black,Fall,Casual,12
33898,27379,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
33912,41359,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
33919,50019,Women,Apparel,Bottomwear,Leggings,Grey Melange,Winter,Casual,14
33940,30598,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
33949,13528,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Casual,9
33953,49762,Women,Apparel,Bottomwear,Leggings,Purple,Summer,Casual,10
33968,42970,Women,Apparel,Bottomwear,Swimwear,Black,Summer,Casual,12
34030,41350,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
34031,40282,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,0
34034,36202,Boys,Apparel,Bottomwear,Shorts,White,Summer,Casual,13
34039,1999,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Casual,14
34052,2720,Boys,Apparel,Bottomwear,Trousers,Blue,Summer,Casual,8
34071,41162,Women,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
34084,38996,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
34127,7636,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
34143,6522,Men,Apparel,Bottomwear,Shorts,White,Summer,Sports,13
34158,11282,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
