,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,colorgroup
10157,6592,Women,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
10158,34347,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
10160,28718,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
10161,22222,Women,Apparel,Topwear,Tshirts,White,Fall,Casual,13
10164,7440,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
10168,15692,Men,Apparel,Topwear,Shirts,White,Fall,Formal,13
10169,14740,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,8
10173,25007,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual,14
10175,39458,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
10176,33162,Women,Apparel,Topwear,Tunics,Purple,Summer,Casual,10
10177,57427,Women,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
10182,5125,Women,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
10191,2300,Women,Apparel,Topwear,Tshirts,Pink,Fall,Sports,11
10192,54090,Women,Apparel,Topwear,Kurtis,White,Summer,Ethnic,13
10193,13757,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,8
10195,27562,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,10
10200,34175,Boys,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
10201,7672,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Sports,4
10206,20323,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,12
10212,11464,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
10214,19609,Women,Apparel,Topwear,Tops,Purple,Summer,Casual,10
10217,31063,Women,Apparel,Topwear,Dupatta,Pink,Summer,Ethnic,11
10219,2764,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
10221,13333,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,8
10222,27106,Women,Apparel,Topwear,Kurtas,Yellow,Summer,Ethnic,4
10225,16641,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,Casual,12
10229,31251,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
10231,7818,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
10232,13101,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
10233,2556,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
10234,43671,Women,Apparel,Topwear,Waistcoat,Pink,Summer,Casual,11
10237,9982,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,8
10239,20111,Women,Apparel,Topwear,Kurtas,White,Fall,Ethnic,13
10240,14324,Women,Apparel,Topwear,Sweaters,Pink,Fall,Casual,11
10245,39800,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Formal,9
10250,11656,Women,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
10253,48404,Men,Apparel,Topwear,Tshirts,Cream,Summer,Casual,13
10262,58696,Women,Apparel,Topwear,Kurtas,Mustard,Summer,Ethnic,3
10264,4800,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,8
10265,40669,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,9
10269,33995,Women,Apparel,Topwear,Tops,Black,Summer,Casual,12
10271,24922,Women,Apparel,Topwear,Tops,White,Summer,Casual,13
10273,41589,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
10278,9511,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
10279,17932,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,8
10280,19094,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,8
10283,3817,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
10284,53428,Women,Apparel,Topwear,Kurtas,Beige,Fall,Ethnic,3
10287,59112,Men,Apparel,Topwear,Jackets,Olive,Summer,Casual,6
10292,12018,Men,Apparel,Topwear,Shirts,White,Fall,Formal,13
10293,18522,Men,Apparel,Topwear,Jackets,Black,Summer,Casual,12
10294,6901,Women,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
10295,48252,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
10297,30348,Men,Apparel,Topwear,Tshirts,Off White,Summer,Casual,13
10300,9949,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,8
10301,8295,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
10302,43488,Men,Apparel,Topwear,Shirts,Beige,Summer,Casual,3
10303,9347,Men,Apparel,Topwear,Shirts,White,Fall,Casual,13
10311,30946,Women,Apparel,Topwear,Tops,Blue,Summer,Ethnic,8
10312,47028,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,Ethnic,9
10314,4458,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,13
10316,15833,Women,Apparel,Topwear,Kurtas,White,Fall,Ethnic,13
10320,58808,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Smart Casual,9
10321,33539,Women,Apparel,Topwear,Tops,Black,Summer,Casual,12
10322,39003,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,13
10323,7827,Men,Apparel,Topwear,Tshirts,Burgundy,Fall,Casual,0
10324,19404,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
10325,9181,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
10327,29291,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,6
10330,19636,Women,Apparel,Topwear,Tops,Grey,Summer,Casual,14
10335,48094,Women,Apparel,Topwear,Tops,Purple,Summer,Casual,10
10345,14915,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
10346,39231,Women,Apparel,Topwear,Tops,Peach,Summer,Casual,11
10347,13768,Men,Apparel,Topwear,Shirts,White,Fall,Formal,13
10350,8605,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
10351,22813,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
10356,11803,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,12
10357,58662,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,11
10366,25038,Men,Apparel,Topwear,Tshirts,Green,Fall,Sports,6
10368,39467,Women,Apparel,Topwear,Kurtis,White,Summer,Ethnic,13
10372,44833,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
10373,16814,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,8
10374,8437,Women,Apparel,Topwear,Tops,Grey,Fall,Casual,14
10377,19060,Women,Apparel,Topwear,Kurtas,Red,Fall,Ethnic,0
10378,34378,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
10379,28727,Women,Apparel,Topwear,Kurtas,Cream,Summer,Ethnic,13
10380,2931,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
10381,16028,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
10383,14782,Men,Apparel,Topwear,Shirts,Black,Fall,Formal,12
10385,4207,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
10387,15650,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,13
10388,21465,Women,Apparel,Topwear,Sweaters,Red,Winter,Casual,0
10399,30725,Girls,Apparel,Topwear,Lehenga Choli,Pink,Summer,Ethnic,11
10400,29608,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,8
10402,7482,Women,Apparel,Topwear,Tshirts,White,Summer,Sports,13
10403,34385,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
10404,18973,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,8
10408,23332,Women,Apparel,Topwear,Tunics,Maroon,Fall,Casual,0
10409,26472,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
10412,3210,Women,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
10419,6762,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
10420,37732,Men,Apparel,Topwear,Shirts,White,Summer,Casual,13
10421,20785,Men,Apparel,Topwear,Sweatshirts,White,Fall,Casual,13
10422,15462,Men,Apparel,Topwear,Jackets,Black,Fall,Casual,12
10424,4035,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
10428,40660,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,11
10431,32240,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
10432,56705,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,12
10434,48069,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
10435,43481,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,12
10436,18719,Women,Apparel,Topwear,Tops,Grey,Fall,Casual,14
10439,42553,Women,Apparel,Topwear,Kurtas,Grey,Summer,Ethnic,14
10443,17751,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
10446,6306,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
10450,15006,Men,Apparel,Topwear,Jackets,White,Fall,Sports,13
10454,45776,Women,Apparel,Topwear,Tops,Red,Summer,Casual,0
10457,32624,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,8
10459,25693,Women,Apparel,Topwear,Kurtis,Magenta,Summer,Ethnic,11
10461,10574,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
10465,53421,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,6
10466,37164,Women,Apparel,Topwear,Tops,Black,Summer,Casual,12
10467,11694,Men,Apparel,Topwear,Shirts,Brown,Fall,Casual,0
10469,32416,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,8
10470,59927,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
10471,40036,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
10472,57081,Women,Apparel,Topwear,Waistcoat,Blue,Summer,Casual,8
10476,6908,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
10477,30341,Men,Apparel,Topwear,Tshirts,Off White,Summer,Casual,13
10478,3446,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,12
10479,31293,Women,Apparel,Topwear,Tops,Green,Summer,Casual,6
10481,12011,Men,Apparel,Topwear,Shirts,Purple,Fall,Formal,10
10484,9940,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
10485,17563,Men,Apparel,Topwear,Shirts,Green,Fall,Formal,6
10497,3680,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
10498,8268,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
10505,31869,Women,Apparel,Topwear,Dupatta,Blue,Fall,Ethnic,8
10507,45782,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
10509,20315,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
10510,14120,Women,Apparel,Topwear,Tops,Grey,Fall,Casual,14
10521,39836,Girls,Apparel,Topwear,Tops,Peach,Summer,Casual,11
10522,20127,Women,Apparel,Topwear,Tops,Red,Fall,Casual,0
10523,14312,Men,Apparel,Topwear,Tshirts,Green,Fall,Sports,6
10525,5745,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
10527,37190,Women,Apparel,Topwear,Tops,Black,Summer,Casual,12
10529,58801,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,6
10532,27302,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,12
10533,43647,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,8
10534,31267,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
10536,29298,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
10538,16445,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual,14
10540,8866,Men,Apparel,Topwear,Shirts,Brown,Fall,Casual,0
10542,7012,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
10543,58459,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
10544,14776,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,8
10545,33968,Women,Apparel,Topwear,Shirts,Gold,Summer,Casual,3
10549,52163,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,11
10550,33154,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
10553,25031,Men,Apparel,Topwear,Jackets,Black,Fall,Sports,12
10555,31603,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
10556,19069,Women,Apparel,Topwear,Kurtis,Green,Fall,Ethnic,6
10560,2104,Men,Apparel,Topwear,Shirts,Blue,Winter,Casual,8
10565,7476,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
10566,19855,Men,Apparel,Topwear,Jackets,Navy Blue,Winter,Casual,9
10567,18987,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
10568,34371,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
10570,2938,Women,Apparel,Topwear,Tops,Multi,Fall,Casual,15
10571,26486,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
10572,2336,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
10575,13761,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
10576,27554,Men,Apparel,Topwear,Shirts,Purple,Summer,Formal,10
10580,22026,Women,Apparel,Topwear,Kurtas,White,Fall,Ethnic,13
10581,16213,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,13
10583,6796,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
10585,5113,Women,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
10587,14544,Women,Apparel,Topwear,Kurtis,Navy Blue,Fall,Ethnic,9
10594,11036,Women,Apparel,Topwear,Tops,Black,Fall,Casual,12
10596,6937,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,2
10598,3479,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,12
10607,59124,Men,Apparel,Topwear,Jackets,Olive,Summer,Casual,6
10609,59918,Women,Apparel,Topwear,Kurtas,Multi,Summer,Ethnic,15
10610,40009,Men,Apparel,Topwear,Tunics,Green,Fall,Casual,6
10612,15039,Women,Apparel,Topwear,Jackets,Pink,Fall,Casual,11
10620,18726,Women,Apparel,Topwear,Sweaters,Brown,Fall,Casual,0
10624,26815,Men,Apparel,Topwear,Shirts,Yellow,Summer,Formal,4
10625,29061,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,13
10630,1578,Men,Apparel,Topwear,Tshirts,Red,Fall,Sports,0
10632,39697,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,9
10633,4836,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
10636,42108,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
10637,48432,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,Casual,14
10645,34188,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,13
10646,18170,Boys,Apparel,Topwear,Sweatshirts,Green,Fall,Casual,6
10648,17904,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,Sports,9
10650,35268,Women,Apparel,Topwear,Tops,Black,Summer,Casual,12
10655,24914,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
10656,4238,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
10660,58654,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,0
10663,41779,Women,Apparel,Topwear,Tops,Navy Blue,Summer,Casual,9
10665,11009,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
10666,35892,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,13
10670,2309,Women,Apparel,Topwear,Tshirts,Blue,Fall,Sports,8
10672,22019,Women,Apparel,Topwear,Kurtas,Brown,Fall,Ethnic,0
10673,28523,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
10676,16822,Women,Apparel,Topwear,Tshirts,Pink,Fall,Casual,11
10677,8401,Men,Apparel,Topwear,Tshirts,Grey,Fall,Sports,14
10679,19056,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,6
10682,7449,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
10683,28711,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
10685,14749,Men,Apparel,Topwear,Shirts,Lavender,Fall,Formal,10
10688,25832,Women,Apparel,Topwear,Kurtas,Cream,Summer,Ethnic,13
10690,38583,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
10692,44805,Women,Apparel,Topwear,Tshirts,Orange,Summer,Casual,2
10693,39451,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,0
10697,31258,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
10699,7811,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
10700,13934,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,6
10702,8859,Men,Apparel,Topwear,Shirts,White,Fall,Casual,13
10705,20118,Women,Apparel,Topwear,Kurtas,Orange,Fall,Ethnic,2
10716,19600,Women,Apparel,Topwear,Tops,Black,Fall,Casual,12
10718,42598,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
10720,27933,Women,Apparel,Topwear,Shirts,Pink,Summer,Casual,11
10722,16648,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
10726,26481,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
10727,27553,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,9
10729,2331,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
10731,22021,Women,Apparel,Topwear,Kurtas,Pink,Fall,Ethnic,11
10732,7643,Men,Apparel,Topwear,Tshirts,Red,Fall,Sports,0
10735,6791,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
10737,14543,Women,Apparel,Topwear,Kurtas,Orange,Fall,Ethnic,2
10739,5114,Women,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
10744,38789,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
10749,11031,Women,Apparel,Topwear,Tops,Blue,Fall,Casual,8
10753,14771,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Formal,9
10756,52164,Women,Apparel,Topwear,Tops,Purple,Summer,Casual,10
10759,33153,Girls,Apparel,Topwear,Tops,White,Summer,Casual,13
10762,39469,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
10766,31604,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,8
10767,8439,Women,Apparel,Topwear,Tops,Purple,Fall,Casual,10
10769,2103,Men,Apparel,Topwear,Shirts,White,Winter,Casual,13
10772,7471,Men,Apparel,Topwear,Tshirts,Burgundy,Summer,Casual,0
10773,19852,Men,Apparel,Topwear,Shirts,Pink,Fall,Casual,11
10774,16026,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,10
10776,28729,Women,Apparel,Topwear,Kurtas,Cream,Summer,Ethnic,13
10778,34376,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
10779,18980,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
10784,5742,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
10787,14315,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,12
10788,20120,Women,Apparel,Topwear,Tops,Purple,Fall,Casual,10
10792,43640,Women,Apparel,Topwear,Tops,White,Summer,Casual,13
10795,7829,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
10796,31260,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
10798,7015,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
10800,16442,Men,Apparel,Topwear,Sweatshirts,Black,Fall,Casual,12
10802,8861,Men,Apparel,Topwear,Shirts,White,Fall,Casual,13
10809,2755,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
10810,3687,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
10813,19638,Women,Apparel,Topwear,Sweatshirts,Blue,Fall,Casual,8
10824,20312,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
10829,11455,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,12
10837,53426,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,6
10838,59920,Women,Apparel,Topwear,Kurtas,Multi,Summer,Ethnic,15
10839,32411,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
10840,11693,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
10844,24574,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
10845,30346,Men,Apparel,Topwear,Tshirts,Off White,Summer,Casual,13
10847,12016,Men,Apparel,Topwear,Shirts,White,Fall,Formal,13
10848,3441,Women,Apparel,Topwear,Tshirts,Blue,Summer,Sports,8
10849,31294,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
10851,9947,Men,Apparel,Topwear,Jackets,Blue,Fall,Sports,8
10852,17564,Men,Apparel,Topwear,Shirts,Black,Fall,Formal,12
10855,8895,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,12
10857,43486,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual,14
10860,42554,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
10862,47026,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,12
10866,30948,Women,Apparel,Topwear,Tops,Red,Summer,Ethnic,0
10872,4456,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,13
10873,21234,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
10874,15001,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
10879,32623,Men,Apparel,Topwear,Tshirts,Grey,Summer,Sports,14
10881,40203,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,6
10882,10573,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
10883,3217,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
10885,12640,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
10887,26475,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
10889,13792,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
10895,6765,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
10897,58698,Women,Apparel,Topwear,Kurtas,Pink,Fall,Ethnic,11
10899,37735,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
10901,4032,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
10903,15465,Men,Apparel,Topwear,Jackets,Green,Fall,Casual,6
10904,1540,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
10906,40667,Women,Apparel,Topwear,Tops,Red,Summer,Casual,0
10908,56702,Men,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
10910,14785,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Formal,9
10916,4200,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
10920,41587,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,6
10926,30722,Boys,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic,0
10928,3819,Girls,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
10930,23335,Women,Apparel,Topwear,Tunics,Brown,Fall,Casual,0
10933,18974,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
10934,34382,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
10936,36248,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
10939,44668,Women,Apparel,Topwear,Shirts,Pink,Summer,Casual,11
10941,14924,Men,Apparel,Topwear,Sweatshirts,Green,Fall,Casual,6
10942,27108,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
10947,19607,Women,Apparel,Topwear,Tops,Red,Summer,Casual,0
10949,27934,Women,Apparel,Topwear,Shirts,Black,Summer,Casual,12
10960,13933,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
10964,58005,Women,Apparel,Topwear,Tops,Black,Fall,Casual,12
10966,11658,Women,Apparel,Topwear,Tshirts,Peach,Fall,Casual,11
10973,16825,Women,Apparel,Topwear,Tshirts,Purple,Fall,Casual,10
10977,28716,Women,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic,3
10978,34349,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,10
10980,33950,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
10982,25835,Women,Apparel,Topwear,Kurtas,Multi,Summer,Ethnic,15
10983,44802,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
10984,57429,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
10985,38584,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
10987,39456,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
10988,58653,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,11
10999,13759,Men,Apparel,Topwear,Shirts,Purple,Fall,Formal,10
11000,34947,Women,Apparel,Topwear,Dupatta,Red,Summer,Ethnic,0
11003,28524,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
11005,9520,Men,Apparel,Topwear,Shirts,Purple,Fall,Formal,10
11009,6568,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,12
11010,24913,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
11012,58495,Women,Apparel,Topwear,Tops,White,Summer,Casual,13
11015,33198,Women,Apparel,Topwear,Tunics,Red,Summer,Casual,0
11016,53841,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,0
11022,40658,Women,Apparel,Topwear,Kurtas,Multi,Summer,Ethnic,15
11031,9712,Men,Apparel,Topwear,Shirts,White,Fall,Casual,13
11033,48435,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,Casual,14
11040,23138,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,Casual,8
11046,38326,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual,11
11048,18721,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,11
11053,31099,Boys,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
11054,47019,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,6
11056,26812,Men,Apparel,Topwear,Shirts,Yellow,Summer,Formal,4
11057,35439,Boys,Apparel,Topwear,Shirts,Black,Summer,Casual,12
11059,6930,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
11060,12029,Men,Apparel,Topwear,Shirts,Grey,Fall,Formal,14
11065,16489,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
11066,59123,Men,Apparel,Topwear,Jackets,Black,Summer,Casual,12
11070,53419,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,8
11073,11810,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,6
11074,5109,Women,Apparel,Topwear,Tops,Black,Summer,Casual,12
11075,58671,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,0
11078,5935,Women,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
11080,38794,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
11083,19241,Men,Apparel,Topwear,Jackets,Black,Fall,Casual,12
11085,22800,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
11089,34159,Girls,Apparel,Topwear,Tops,White,Summer,Casual,13
11092,16209,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
11095,16807,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,8
11096,31619,Men,Apparel,Topwear,Shirts,Maroon,Summer,Formal,0
11097,19073,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic,10
11098,28734,Women,Apparel,Topwear,Kurtas,Cream,Summer,Ethnic,13
11099,2922,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
11102,33972,Women,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
11104,39474,Women,Apparel,Topwear,Kurtis,Beige,Summer,Ethnic,3
