,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,colorgroup
11120,20901,Women,Footwear,Footwear,Flats,Brown,Fall,Casual,0
11140,6912,Women,Footwear,Footwear,Flats,Black,Fall,Casual,12
11146,47209,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
11148,56975,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
11154,5599,Men,Footwear,Footwear,Sandals,Black,Summer,Sports,12
11171,59757,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
11179,23926,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
11195,3804,Men,Footwear,Footwear,Casual Shoes,White,Winter,Casual,13
11200,32854,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
11205,38552,Unisex,Footwear,Footwear,Flip Flops,White,Summer,Casual,13
11207,40448,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
11225,4480,Unisex,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
11234,14337,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
11235,44447,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
11238,45595,Men,Footwear,Footwear,Formal Shoes,Brown,Summer,Formal,0
11240,39813,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
11242,33515,Women,Footwear,Footwear,Heels,Tan,Summer,Casual,3
11248,25470,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
11250,3497,Women,Footwear,Footwear,Casual Shoes,Blue,Summer,Casual,8
11254,2545,Men,Footwear,Footwear,Flip Flops,Red,Summer,Casual,0
11260,7037,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
11274,41551,Men,Footwear,Footwear,Casual Shoes,Coffee Brown,Spring,Casual,0
11275,40483,Women,Footwear,Footwear,Sports Shoes,Pink,Fall,Sports,11
11284,26691,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
11289,22231,Men,Footwear,Footwear,Formal Shoes,Black,Fall,Formal,12
11293,19870,Men,Footwear,Footwear,Flip Flops,White,Fall,Casual,13
11298,12696,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
11301,50423,Men,Footwear,Footwear,Casual Shoes,Navy Blue,Summer,Casual,9
11308,16236,Unisex,Footwear,Footwear,Flip Flops,Navy Blue,Fall,Casual,9
11311,44211,Women,Footwear,Footwear,Flip Flops,Brown,Winter,Casual,0
11313,20754,Women,Footwear,Footwear,Heels,Black,Spring,Casual,12
11319,33343,Men,Footwear,Footwear,Formal Shoes,Brown,Summer,Formal,0
11326,58488,Women,Footwear,Footwear,Flats,Black,Fall,Casual,12
11332,10307,Women,Footwear,Footwear,Flats,Silver,Fall,Casual,14
11335,26665,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
11348,23919,Women,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
11349,54077,Women,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
11353,3235,Women,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
11355,23125,Men,Footwear,Footwear,Flip Flops,Red,Summer,Casual,0
11357,6747,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
11365,45337,Women,Footwear,Footwear,Heels,Black,Summer,Casual,12
11371,56720,Men,Footwear,Footwear,Casual Shoes,Grey,Spring,Casual,14
11372,24300,Men,Footwear,Footwear,Casual Shoes,Navy Blue,Summer,Casual,9
11377,3651,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
11379,35424,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
11380,22493,Men,Footwear,Footwear,Casual Shoes,Olive,Fall,Casual,6
11385,6323,Unisex,Footwear,Footwear,Flip Flops,Black,Spring,Casual,12
11388,53636,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
11390,4474,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
11402,4646,Men,Footwear,Footwear,Sports Sandals,Grey,Spring,Casual,14
11410,25484,Women,Footwear,Footwear,Flip Flops,Turquoise Blue,Summer,Casual,7
11414,3463,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
11418,29249,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
11423,47236,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
11433,32853,Women,Footwear,Footwear,Heels,Green,Winter,Casual,6
11440,4028,Unisex,Footwear,Footwear,Casual Shoes,Olive,Summer,Casual,6
11442,20798,Men,Footwear,Footwear,Flip Flops,Orange,Fall,Casual,2
11450,23921,Women,Footwear,Footwear,Casual Shoes,Grey,Fall,Casual,14
11453,47458,Women,Footwear,Footwear,Heels,Black,Summer,Casual,12
11463,3669,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
11480,18536,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
11483,22699,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
11484,6129,Unisex,Footwear,Footwear,Sandals,Black,Summer,Casual,12
11485,15229,Men,Footwear,Footwear,Casual Shoes,Beige,Fall,Casual,3
11487,56972,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
11511,7833,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
11515,46328,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
11518,13916,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
11520,57854,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
11522,56986,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
11524,20906,Women,Footwear,Footwear,Heels,Red,Winter,Casual,0
11526,25448,Men,Footwear,Footwear,Sports Sandals,Black,Summer,Casual,12
11542,11817,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
11544,14559,Men,Footwear,Footwear,Casual Shoes,Brown,Spring,Casual,0
11545,44229,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
11546,39641,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
11547,40689,Men,Footwear,Footwear,Formal Shoes,Brown,Summer,Formal,0
11549,5932,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
11568,4641,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
11573,25483,Unisex,Footwear,Footwear,Flip Flops,Orange,Summer,Casual,2
11587,47231,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
11589,3656,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
11595,22494,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
11596,35423,Women,Footwear,Footwear,Sports Shoes,Blue,Summer,Sports,8
11604,4473,Men,Footwear,Footwear,Sports Shoes,Silver,Summer,Sports,14
11612,54070,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
11615,3232,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
11618,26450,Women,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
11620,6740,Women,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
11621,23122,Unisex,Footwear,Footwear,Flip Flops,Green,Spring,Casual,6
11628,45330,Women,Footwear,Footwear,Heels,Red,Summer,Casual,0
11629,4017,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
11649,10300,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
11656,26662,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
11671,22838,Men,Footwear,Footwear,Casual Shoes,Khaki,Summer,Casual,3
11672,49509,Men,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
11674,12691,Men,Footwear,Footwear,Sports Shoes,Grey,Fall,Sports,14
11676,47493,Unisex,Footwear,Footwear,Sandals,Grey,Fall,Casual,14
11682,11828,Men,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
11685,14566,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
11686,20753,Women,Footwear,Footwear,Heels,Silver,Winter,Casual,14
11688,44216,Women,Footwear,Footwear,Flip Flops,White,Winter,Casual,13
11693,33344,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
11712,26696,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
11717,19877,Women,Footwear,Footwear,Flip Flops,White,Fall,Casual,13
11720,22236,Men,Footwear,Footwear,Casual Shoes,Blue,Summer,Casual,8
11722,44440,Men,Footwear,Footwear,Sports Sandals,Black,Fall,Casual,12
11723,14330,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
11725,39814,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
11727,45592,Men,Footwear,Footwear,Formal Shoes,Tan,Summer,Formal,3
11732,33512,Women,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
11735,25477,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
11739,3490,Women,Footwear,Footwear,Sports Sandals,Blue,Spring,Sports,8
11740,8078,Men,Footwear,Footwear,Sandals,Blue,Fall,Casual,8
11742,2542,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
11744,13115,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
11754,34737,Men,Footwear,Footwear,Sports Shoes,Navy Blue,Summer,Sports,9
11761,9398,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
11762,29088,Unisex,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
11772,4487,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
11787,53638,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
11790,57298,Women,Footwear,Footwear,Heels,Beige,Winter,Casual,3
11792,56944,Women,Footwear,Footwear,Heels,Green,Winter,Casual,6
11793,4648,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
11798,37973,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
11802,8085,Women,Footwear,Footwear,Sports Shoes,Silver,Fall,Sports,14
11805,47238,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
11811,10309,Women,Footwear,Footwear,Flats,White,Winter,Casual,13
11823,3835,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
11826,26459,Women,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
11830,9701,Men,Footwear,Footwear,Formal Shoes,Black,Winter,Formal,12
11832,23917,Women,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
11837,45339,Women,Footwear,Footwear,Heels,Gold,Summer,Casual,3
11840,39683,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
11849,19042,Women,Footwear,Footwear,Heels,Blue,Winter,Casual,8
11857,22831,Men,Footwear,Footwear,Casual Shoes,Khaki,Summer,Casual,3
11859,12698,Men,Footwear,Footwear,Sports Shoes,Blue,Fall,Sports,8
11869,11821,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
11872,5904,Women,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
11875,39677,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
11877,9391,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
11888,39213,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
11896,14339,Women,Footwear,Footwear,Flip Flops,Grey,Fall,Casual,14
11901,7805,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
11903,49356,Men,Footwear,Footwear,Casual Shoes,Beige,Summer,Casual,3
11904,8071,Women,Footwear,Footwear,Sports Shoes,Grey,Fall,Sports,14
11907,13920,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
11908,7039,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
11911,4021,Unisex,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
11914,59759,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
11918,10104,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
11931,46583,Women,Footwear,Footwear,Flats,Grey,Winter,Casual,14
11932,47451,Women,Footwear,Footwear,Flats,Brown,Summer,Casual,0
11936,26654,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
11951,21471,Women,Footwear,Footwear,Casual Shoes,Purple,Winter,Casual,10
11957,24103,Men,Footwear,Footwear,Flip Flops,Blue,Fall,Casual,8
11967,3452,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
11971,47207,Men,Footwear,Footwear,Formal Shoes,Brown,Summer,Casual,0
11972,6120,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
11975,22690,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
11978,15220,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
11980,44482,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
11994,4445,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
12004,3660,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
12013,17745,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
12020,13123,Men,Footwear,Footwear,Formal Shoes,Brown,Fall,Formal,0
12023,49369,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
12029,41938,Women,Footwear,Footwear,Flip Flops,Gold,Winter,Casual,3
12031,39822,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
12038,25441,Men,Footwear,Footwear,Casual Shoes,Blue,Summer,Casual,8
12042,33524,Women,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
12043,58815,Women,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
12044,45796,Women,Footwear,Footwear,Flats,Green,Fall,Casual,6
12062,3694,Men,Footwear,Footwear,Casual Shoes,Green,Summer,Casual,6
12066,34533,Men,Footwear,Footwear,Formal Shoes,Black,Winter,Formal,12
12070,7234,Men,Footwear,Footwear,Formal Shoes,Brown,Fall,Formal,0
12071,46113,Men,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
12073,20765,Women,Footwear,Footwear,Flats,Silver,Fall,Casual,14
12087,43005,Men,Footwear,Footwear,Sandals,Olive,Fall,Casual,6
12099,43237,Men,Footwear,Footwear,Casual Shoes,Navy Blue,Summer,Casual,9
12102,13547,Women,Footwear,Footwear,Casual Shoes,Red,Fall,Casual,0
12118,36432,Men,Footwear,Footwear,Casual Shoes,White,Spring,Casual,13
12128,25479,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
12133,8076,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
12134,7802,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
12135,13927,Men,Footwear,Footwear,Casual Shoes,Red,Fall,Casual,0
12141,9396,Women,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
12152,4489,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
12153,39214,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
12159,22836,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
12164,44218,Women,Footwear,Footwear,Flip Flops,Black,Winter,Casual,12
12166,14568,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
12168,11826,Men,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
12170,5903,Men,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
12171,39670,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
12186,19045,Women,Footwear,Footwear,Heels,Multi,Winter,Casual,15
12189,19879,Women,Footwear,Footwear,Flip Flops,White,Fall,Casual,13
12196,9706,Men,Footwear,Footwear,Sandals,Black,Winter,Casual,12
12203,59761,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
12204,4019,Unisex,Footwear,Footwear,Casual Shoes,Blue,Summer,Casual,8
12207,39684,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
12225,3832,Unisex,Footwear,Footwear,Sandals,Pink,Summer,Casual,11
12228,56943,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
12234,37974,Men,Footwear,Footwear,Casual Shoes,Tan,Fall,Casual,3
12238,8082,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
12243,29240,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
12248,3658,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
12261,13540,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
12275,5332,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
12276,36435,Men,Footwear,Footwear,Casual Shoes,White,Spring,Casual,13
12284,44227,Men,Footwear,Footwear,Sports Shoes,Silver,Winter,Sports,14
12286,20762,Women,Footwear,Footwear,Heels,Red,Winter,Casual,0
12288,14557,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
12291,11819,Men,Footwear,Footwear,Casual Shoes,Blue,Summer,Casual,8
12293,40687,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
12303,43002,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
12320,33711,Men,Footwear,Footwear,Flip Flops,Black,Winter,Casual,12
12330,3693,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
12332,34534,Men,Footwear,Footwear,Formal Shoes,Brown,Winter,Formal,0
12333,46114,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
12334,7233,Men,Footwear,Footwear,Formal Shoes,Brown,Fall,Formal,0
12336,13124,Men,Footwear,Footwear,Formal Shoes,Tan,Fall,Formal,3
12340,13918,Women,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
12347,46326,Men,Footwear,Footwear,Sports Shoes,Charcoal,Summer,Sports,12
12351,56988,Women,Footwear,Footwear,Flats,Brown,Winter,Casual,0
12352,39825,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
12358,25446,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
12360,33523,Women,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
12367,5590,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
12378,3667,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
12379,17742,Women,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
12382,6315,Unisex,Footwear,Footwear,Flip Flops,Black,Spring,Casual,12
12384,35412,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
12387,18538,Unisex,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
12391,3455,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
12394,6127,Unisex,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
12395,47200,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
12399,22697,Men,Footwear,Footwear,Sports Shoes,Silver,Fall,Sports,14
12403,15227,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
12412,10755,Women,Footwear,Footwear,Casual Shoes,Pink,Winter,Casual,11
12413,26653,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
12433,24104,Men,Footwear,Footwear,Flip Flops,Black,Fall,Casual,12
12439,20796,Men,Footwear,Footwear,Sandals,Olive,Fall,Casual,6
12443,4026,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
12450,42124,Men,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
12455,46584,Women,Footwear,Footwear,Heels,White,Summer,Casual,13
12461,47456,Women,Footwear,Footwear,Flip Flops,Black,Fall,Casual,12
12465,7603,Men,Footwear,Footwear,Sports Shoes,Navy Blue,Summer,Sports,9
12471,13726,Women,Footwear,Footwear,Casual Shoes,Blue,Fall,Casual,8
12475,2371,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
12481,14503,Men,Footwear,Footwear,Casual Shoes,Blue,Fall,Casual,8
12489,33113,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
12496,5366,Men,Footwear,Footwear,Sports Shoes,Blue,Fall,Sports,8
12500,36461,Men,Footwear,Footwear,Sports Shoes,Black,Spring,Sports,12
12505,22253,Men,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
12520,25412,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
12524,15287,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
12525,39871,Women,Footwear,Footwear,Heels,Blue,Winter,Casual,8
12526,44425,Unisex,Footwear,Footwear,Sandals,Red,Summer,Casual,0
12527,5702,Men,Footwear,Footwear,Casual Shoes,Black,Winter,Casual,12
12531,34752,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
12532,6187,Women,Footwear,Footwear,Flip Flops,Green,Summer,Casual,6
12533,35680,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
12538,13170,Men,Footwear,Footwear,Casual Shoes,Brown,Spring,Casual,0
12539,18598,Men,Footwear,Footwear,Sports Sandals,Navy Blue,Fall,Casual,9
12542,7869,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
12543,34560,Men,Footwear,Footwear,Flip Flops,Black,Winter,Casual,12
12544,47092,Boys,Footwear,Footwear,Casual Shoes,Blue,Winter,Casual,8
12549,7267,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
12562,15889,Girls,Footwear,Footwear,Sandals,Pink,Winter,Casual,11
12570,5530,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
12580,56928,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
12586,6173,Women,Footwear,Footwear,Flip Flops,White,Summer,Casual,13
12589,35674,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
12592,13184,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
12598,6341,Unisex,Footwear,Footwear,Casual Shoes,Orange,Summer,Casual,2
12611,3633,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
12618,24706,Unisex,Footwear,Footwear,Flip Flops,Blue,Fall,Casual,8
12619,10533,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
12627,22095,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
12629,6725,Unisex,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
12634,49598,Women,Footwear,Footwear,Heels,Grey,Winter,Casual,14
12635,3257,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
12639,2385,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
12642,10157,Unisex,Footwear,Footwear,Flip Flops,Blue,Fall,Casual,8
12648,4072,Women,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
12649,45355,Women,Footwear,Footwear,Heels,Beige,Summer,Casual,3
12662,32809,Women,Footwear,Footwear,Heels,Navy Blue,Winter,Casual,9
12668,51755,Women,Footwear,Footwear,Casual Shoes,Black,Winter,Casual,12
12672,47630,Women,Footwear,Footwear,Flats,Blue,Winter,Casual,8
12673,26607,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
12681,40288,Unisex,Footwear,Footwear,Flip Flops,Pink,Summer,Casual,11
12689,7258,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
12693,8210,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
12698,28332,Men,Footwear,Footwear,Sandals,Black,Winter,Casual,12
12700,13973,Men,Footwear,Footwear,Sandals,Green,Fall,Casual,6
12725,57469,Unisex,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
12730,5359,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
12735,39624,Men,Footwear,Footwear,Casual Shoes,Blue,Summer,Casual,8
12736,20709,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Smart Casual,0
12737,11872,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
12739,42987,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
12746,22862,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
12754,26638,Men,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
12760,38530,Men,Footwear,Footwear,Sports Shoes,Charcoal,Summer,Sports,12
12768,32836,Women,Footwear,Footwear,Flats,Pink,Winter,Casual,11
12772,10168,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
12775,11886,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
12784,22896,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
12785,35821,Women,Footwear,Footwear,Heels,Black,Summer,Casual,12
12801,35479,Men,Footwear,Footwear,Formal Shoes,Brown,Summer,Formal,0
12808,13987,Men,Footwear,Footwear,Casual Shoes,Navy Blue,Fall,Casual,9
