,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Waistband,Length,Material,Pattern,Neck,Details,Back,Coverage,Seam,Assorted,Straps,Waist Rise,Colour,Brand,Price
325,40498,Women,Apparel,Innerwear,Camisoles,Summer,2017.0,Casual,Femella Women White Camisole,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Femella,290
326,50438,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Grey Pack of 2 Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,"Grey, Orange",Chromozome,269
327,28146,Men,Apparel,Innerwear,Innerwear Vests,Fall,2018.0,Casual,Jockey Men Grey Melange Self-Striped Innerwear Vest 9922,Not specified,Not specified,"Ribbed, Cotton",Striped,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey Melange,Jockey,259
328,15804,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Facit Men Fusion Brie Grey Briefs,Outer Elastic,Not specified,Cotton,"Colourblocked, Colourblocked",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"Grey, , ",Facit,127
329,13599,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Half Sleeve Crew Pack of 3 Red Innerwear T-shirts,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, White, Navy Blue",Hanes,899
330,30529,Women,Apparel,Innerwear,Bra,Spring,2013.0,Casual,Lovable Cotton Essensuals Skin Coloured Bra,Not specified,Not specified,Cotton,Not specified,Not specified,"Non Padded, Non-Wired",Not specified,Full,Not specified,Not specified,Regular,Not specified,Skin,Lovable,300
331,50603,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Chromozome Men Navy Blue Trunks,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Chromozome,239
332,13564,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Square Vest Neck Grey Innerwear Vests,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Hanes,195
333,51187,Women,Apparel,Innerwear,Bra,Fall,2012.0,Casual,Enamor Pink Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Self Design",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Pink,Enamor,325
334,21660,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Enamor Women Smooth Lavender Bra,Not specified,Not specified,"Cotton, Elastane",Solid,Not specified,"Back Closure, Non Padded, Non-Wired",Not specified,Medium,Seamless,Not specified,Regular,Not specified,Lavender,Enamor,355
335,13590,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Half Sleeve Pack of 3 Innerwear T-shirts,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, Grey, Blue",Hanes,899
336,27138,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Miss-T Cream Bra,Not specified,Not specified,"Synthetic, Elastane","Solid, Self Design",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Cream,Miss-T,345
337,18375,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Undercolors of Benetton Men White Boxer Trunks,Outer Elastic,Long,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Undercolors of Benetton,449
338,30527,Women,Apparel,Innerwear,Bra,Spring,2013.0,Casual,Lovable Cotton Essensuals Blue Bra,Not specified,Not specified,Cotton,Not specified,Not specified,"Non Padded, Non-Wired",Not specified,Full,Not specified,Not specified,Multiway,Not specified,Blue,Lovable,360
339,49943,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Grey Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Hanes,259
340,28148,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Jockey SPORT Men Black Innerwear Vest 9924,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Jockey,250
341,50604,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Chromozome Men Red Trunks,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Chromozome,239
342,50436,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Black Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,"Black, Red",Chromozome,155
343,18372,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Undercolors of Benetton Men Pack of 2 Black Boxer Trunks,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Undercolors of Benetton,699
344,59742,Women,Apparel,Innerwear,Briefs,Summer,2014.0,Casual,Avirate Women Black Brief,Not specified,Not specified,"Nylon, Elastane",Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Black,Avirate,750
345,21658,Women,Apparel,Innerwear,Bra,Winter,2012.0,Casual,Enamor White Lift Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,White,Enamor,450
346,18386,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Undercolors of Benetton Men Blue Tanga Brief,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Blue,Undercolors of Benetton,399
347,57019,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ELANCE Men Red Briefs 1010,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Red,Jockey,149
348,28114,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Jockey COMFORT PLUS Men Comfort Plus Grey Trunks 8015,Outer Elastic,Short,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Jockey,189
349,27960,Men,Apparel,Innerwear,Trunk,Summer,2018.0,Casual,Jockey SPORT PERFORMANCE Men Black Trunks SP08,Outer Elastic,Long,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Jockey,304
350,59721,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Avirate Women Black Bra,Not specified,Not specified,"Nylon, Elastane","Solid, Self Design",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Black,Avirate,1600
351,25895,Women,Apparel,Innerwear,Camisoles,Summer,2012.0,Casual,Femella Women White Camisole 005G,Not specified,Not specified,"Cotton, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Femella,290
352,27994,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ZONE Men Zone Grey Brief US17,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Grey,Jockey,165
353,50455,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Navy Blue & Grey Pack of 2 Briefs,Outer Elastic,Not specified,Cotton,"Colourblocked, Colourblocked",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,"Navy Blue, Grey Melange",Chromozome,289
354,27507,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Jockey White T-shirt Bra SS14,Not specified,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Full,Seamless,Not specified,Regular,Not specified,White,Jockey,379
355,57026,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey MC Men Olive Rio Briefs 8033,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Olive,Jockey,119
356,53486,Women,Apparel,Innerwear,Bra,Winter,2015.0,Sports,Amante Black Sports Bra BCST11,Not specified,Not specified,"Cotton, Polyester, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Non-Wired",Regular,Full,Seamless,Not specified,Regular,Not specified,Black,Amante,845
357,50693,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Chromozome Men Navy Blue Trunks,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Chromozome,239
358,19492,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Levis Men Jazz Stripes Grey Trunks,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Multi",Levis,349
359,51779,Women,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Bwitch Women Green Brief,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Green, , ",Bwitch,299
360,50499,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Chromozome Men Grey Melange Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey Melange,Chromozome,239
361,59726,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Avirate Purple & Black Bra,Not specified,Not specified,"Polyester, Elastane",Not specified,Not specified,"Non Padded, Non-Wired",Not specified,Half,Not specified,Not specified,Regular,Not specified,"Purple, Black",Avirate,1800
362,27967,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Jockey SP-OW Men Green Innerwear Vest SP11,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, Beige",Jockey,449
363,28113,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Jockey COMFORT PLUS Men Comfort Plus Charcoal Trunks 8015,Outer Elastic,Short,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Charcoal,Jockey,189
364,50009,Women,Apparel,Innerwear,Bra,Winter,2015.0,Sports,Hanes Women Grey Cotton Stretch Moulded Contour Bra,Not specified,Not specified,"Cotton, Elastane",Not specified,Not specified,"Non Padded, Non-Wired",Not specified,Full,Not specified,Not specified,Not specified,Not specified,"Grey, Black",Hanes,445
365,59719,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Avirate Blue Bra,Not specified,Not specified,"Nylon, Elastane","Solid, Self Design",Not specified,"All Day Comfort, Back Closure, Non Padded, Underwired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,"Blue, Pink",Avirate,1600
366,50694,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Chromozome Men Blue Trunks,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Chromozome,239
367,53475,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Amante Pink Full-Coverage Bra BCSB01,Not specified,Not specified,"Polyester, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Full,Seamless,Not specified,Multiway,Not specified,Pink,Amante,795
368,57021,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey MC Men Black Rio Briefs 8033,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Black,Jockey,109
369,27958,Men,Apparel,Innerwear,Trunk,Winter,2016.0,Casual,Jockey Sport Performance  Men Green Trunks SP04,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Jockey,249
370,50036,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Hanes Women Skin Coloured Ultimate Wirefree Bra 83Z9PG449-004-PL,Not specified,Not specified,Cotton,"Solid, Self Design",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Skin,Hanes,495
371,50452,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Blue & Green Pack of 2 Briefs,Outer Elastic,Not specified,Cotton,"Colourblocked, Colourblocked",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,"Blue, Green",Chromozome,289
372,27500,Women,Apparel,Innerwear,Camisoles,Winter,2015.0,Casual,Jockey Women Blue Camisole,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Jockey,225
373,59710,Women,Apparel,Innerwear,Briefs,Summer,2014.0,Casual,Avirate Orange Brief,Not specified,Not specified,"Nylon, Elastane",Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Orange, , ",Avirate,900
374,27951,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey SP-IW Men Black Briefs SP01,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Black,Jockey,199
375,28125,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey MODERN CLASSIC Men Black Brief 8035,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Black,Jockey,109
376,53488,Women,Apparel,Innerwear,Bra,Summer,2018.0,Sports,Amante Black Sports Bra BCST22,Not specified,Not specified,"Cotton, Polyester, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Non-Wired",Racerback,Full,Cut and Sew,Not specified,Regular,Not specified,Black,Amante,995
377,27509,Women,Apparel,Innerwear,Bra,Fall,2015.0,Casual,Jockey Red T-shirt Bra SS15,Not specified,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Medium,Seamless,Not specified,Regular,Not specified,Red,Jockey,549
378,47271,Men,Apparel,Innerwear,Boxers,Summer,2016.0,Casual,FCUK Underwear Green Printed Boxers,Outer Elastic,Not specified,Pure Cotton,Printed,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, White",FCUK Underwear,699
379,56303,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Biara Women Rose Briefs,Not specified,Not specified,Not specified,Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Rose,Biara,279
380,50490,Men,Apparel,Innerwear,Trunk,Winter,2016.0,Casual,Chromozome Men Grey Trunks,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey Melange, Purple",Chromozome,249
381,23350,Men,Apparel,Innerwear,Boxers,Summer,2016.0,Casual,Crusoe Men Elixir Boxer Assorted Short,Inner Elastic,Not specified,Pure Cotton,Checked,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Multi,Crusoe,330
382,50464,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Navy Blue & Grey Pack of 2 Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,"Navy Blue, Grey",Chromozome,309
383,51784,Women,Apparel,Innerwear,Bra,Summer,2016.0,Casual,Bwitch Women Caramel Bra,Not specified,Not specified,Synthetic,"Floral, Self Design",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Beige,Bwitch,799
384,57017,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ELANCE Men Black Briefs 1009,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Black,Jockey,159
