,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Sole Material,Pattern,Material,Fastening,Fit,Type,Ankle Height,Sport,Arch Type,Surface Type,Shoe Width,Insole,Heel Height,Fastening and Back Detail,Cushioning,Toe Shape,Heel Type,Cleats,Colour,Brand,Price
452,43933,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,Catwalk Women Black Heels,Not specified,Not specified,Not specified,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Ankle Loop,Not specified,Not specified,Not specified,Not specified,Black,Catwalk,2495.0
453,39742,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Arrow Men Red Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Loafers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Arrow,3999.0
454,39570,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Black Heels,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,"Black, Gold",Catwalk,1495.0
455,49607,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Brown Heeled Shoes,Not specified,Not specified,Canvas,Lace-Ups,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Brown,Catwalk,1895.0
456,2826,Men,Footwear,Shoes,Formal Shoes,Summer,2012.0,Formal,Lee Cooper Men Leather Semi Formal Brown Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lee Cooper,2485.0
457,41832,Men,Footwear,Shoes,Casual Shoes,Fall,2012.0,Casual,Skechers Men Black Sneakers,Not specified,Not specified,Not specified,Not specified,Not specified,Sneakers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Skechers,3199.0
458,56885,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,HM Women Red Heels,Not specified,Not specified,Synthetic Leather,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Ankle Loop,Not specified,Not specified,Not specified,Not specified,"Red, Black",HM,1399.0
459,9096,Unisex,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Converse Unisex Ct As Star Chevron Hi Blue Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Sneakers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, White",Converse,1690.0
460,17489,Women,Footwear,Shoes,Flats,Fall,2011.0,Casual,Rockport Women Beige Flats,Not specified,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Open Toe,Not specified,Not specified,Off White,Rockport,2499.0
461,8978,Women,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Puma Women Saba Ballet DC3 Purple Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Purple, Pink",Puma,3499.0
462,46825,Women,Footwear,Shoes,Casual Shoes,Winter,2015.0,Casual,Catwalk Women Off-White and Blue Pumps,Synthetic,Solid,Synthetic Suede,Slip-On,Not specified,Loafers,Regular,Not specified,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Round Toe,Not specified,Not specified,"Off White, Blue",Catwalk,1495.0
463,31977,Women,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Nike Women Lunarswift +3 Olive Sports Shoes,Not specified,Not specified,Mesh,Lace-Ups,Not specified,Not specified,Regular,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Olive, Orange",Nike,5495.0
464,5469,Men,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Nike Men's Nike Streetgato Black Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,5500.0
465,43950,Women,Footwear,Shoes,Flats,Winter,2015.0,Casual,Catwalk Women Beige Shoes,Not specified,Solid,Synthetic,Not specified,Not specified,Ballerinas,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Zip,Not specified,Open Toe,Not specified,Not specified,"Beige, Black",Catwalk,1295.0
466,44947,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Puma Men Mid Biz Ind White Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Training or Gym,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Puma,2799.0
467,50749,Men,Footwear,Shoes,Casual Shoes,Winter,2018.0,Casual,Red Chief Men Brown Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Chief,1695.0
468,28653,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Nike Men Air Max Quarter Black Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red",Nike,5995.0
469,23841,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,ADIDAS Men White Snipe Lo Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,ADIDAS,4499.0
470,47538,Women,Footwear,Shoes,Flats,Winter,2012.0,Casual,Portia Women Maroon Flats,Not specified,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Slip-On,Not specified,Open Toe,Not specified,Not specified,"Maroon, Gold, Beige",Portia,499.0
471,11983,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,FILA Men Dls Circuit 2 Black Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Blue",FILA,2999.0
472,4148,Women,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Nike Women Glide White Pink Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Pink",Nike,6995.0
473,24258,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Numero Uno Men White Casual Shoes,Not specified,Not specified,Synthetic Suede,Lace-Ups,Not specified,Sneakers,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Numero Uno,1899.0
474,53138,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Blue Heels,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,"Blue, Red",Catwalk,2095.0
475,17846,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Nike Men Supergame Black Sports Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,2295.0
476,12508,Men,Footwear,Shoes,Casual Shoes,Winter,2018.0,Casual,Red Tape Men Casual Brown Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,2695.0
477,16994,Women,Footwear,Shoes,Flats,Winter,2012.0,Casual,Rocia Women Casual Black Heels,Not specified,Not specified,Synthetic,Not specified,Not specified,Not specified,Mid-Top,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Zip,Not specified,Open Toe,Not specified,Not specified,Black,Rocia,1390.0
478,20892,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Basics Men Black Casual Shoes,Not specified,Not specified,Canvas,Lace-Ups,Not specified,Not specified,High-Top,Not specified,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Basics,1199.0
479,9001,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Puma Men El rey Riddim 50s OC Grey Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, White",Puma,2699.0
480,29123,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Puma Men Aquil White Sports Shoes,Not specified,Not specified,Mesh,Lace-Ups,Not specified,Not specified,Regular,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Puma,1899.0
481,30693,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Brown Heels,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Brown,Catwalk,1595.0
482,46613,Women,Footwear,Shoes,Heels,Summer,2012.0,Casual,Catwalk Women Multi Coloured Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Catwalk,1595.0
483,16163,Men,Footwear,Shoes,Formal Shoes,Fall,2011.0,Formal,Enroute Men Leather Tan Formal Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Tan,Enroute Men,2999.0
484,41436,Men,Footwear,Shoes,Sports Shoes,Fall,2012.0,Casual,Lee Cooper Men Black & White Sports Shoes,Not specified,Not specified,Not specified,Lace-Ups,Not specified,Not specified,Mid-Top,Basketball,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Black",Lee Cooper,2485.0
485,10294,Men,Footwear,Shoes,Formal Shoes,Fall,2012.0,Formal,Clarks Men Feeling Good Leather Brown Formal Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Clarks,4999.0
486,4183,Men,Footwear,Shoes,Casual Shoes,Summer,2011.0,Casual,Rockport Men Brown Leather Casual Shoes,Not specified,Not specified,Leather,Lace-Ups,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Rockport,8499.0
487,11948,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Ganuchi Men Casual Black Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Ganuchi,2199.0
488,22958,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Reebok Men White Acciomax Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Reebok,2999.0
489,49469,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Vans Men Maroon Vulcanized Canvas Shoes,Not specified,Not specified,Canvas,Lace-Ups,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Maroon,Vans,2599.0
490,22164,Men,Footwear,Shoes,Casual Shoes,Fall,2012.0,Casual,Timberland Men Brown Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Timberland,5490.0
491,57305,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,Rocia Women Black Heels,Not specified,Not specified,Synthetic,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Open Toe,Not specified,Not specified,Black,Rocia,690.0
492,11510,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Lifestyle Beige Flats,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Beige,Catwalk,995.0
493,2610,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,Carlton London Women Stylish Black Flats,Not specified,Not specified,Not specified,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Ankle Loop,Not specified,Not specified,Not specified,Not specified,Black,Carlton London,995.0
