,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Fit,Length,Shape,Material,Pattern,Collar,Sleeve,Sleeve Styling,Fabric Purity,Weave,Details,Colour,Brand,Price
2132,26285,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Proline Men Navy T-shirt with Printed Detail,Regular Fit,Regular,Not specified,Cotton,"Typography, Printed, Chest",Round Neck,Short Sleeves,Regular Sleeves,Not specified,Not specified,Not specified,Navy Blue,Proline,350
2133,6195,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Lee Men's Linen Cream T-shirt,Regular Fit,Not specified,Not specified,Cotton,Not specified,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Cream,Lee,899
2134,22625,Men,Apparel,Topwear,Sweaters,Fall,2011.0,Sports,Nike Men Solid Black Sweater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,2995
2135,8833,Men,Apparel,Topwear,Sweaters,Fall,2011.0,Casual,Spykar Men Rts Vneck Black Black Sweaters,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, , ",SPYKAR,1099
2136,46360,Men,Apparel,Topwear,Shirts,Summer,2012.0,Casual,Locomotive Men Black & Grey Check Shirt,Regular Fit,Not specified,Not specified,Cotton,Checked,Spread Collar,Long Sleeves,Cap Sleeves,Not specified,Not specified,Not specified,"White, Grey, Black",LOCOMOTIVE,1169
2137,39863,Boys,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Gini and Jony Boys Polo Black T-Shirt,Regular Fit,Not specified,Not specified,Cotton,Solid,Polo Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Black,Gini and Jony,399
2138,41979,Boys,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Gini and Jony Boys Around The World Grey T-shirt,Not specified,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Grey,Gini and Jony,599
2139,20172,Men,Apparel,Topwear,Shirts,Fall,2011.0,Casual,Wrangler Men Aoston Navy Blue Shirt,Regular Fit,Not specified,Not specified,Cotton,Checked,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,Navy Blue,Wrangler,1595
2140,40097,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,ADIDAS Men Grey T-shirt,Regular Fit,Not specified,Not specified,Synthetic,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Grey, , ",ADIDAS,999
2141,33565,Women,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Wrangler Women Sunset Beach Yellow T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Yellow,Wrangler,895
2142,31656,Men,Apparel,Topwear,Shirts,Summer,2012.0,Casual,Indigo Nation Men White Shirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Indigo Nation,1649
2143,13506,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Chimp Men Color me Happy White Tshirts,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,White,Chimp,499
2144,30784,Men,Apparel,Topwear,Kurtas,Summer,2012.0,Ethnic,Fabindia Men Striped White Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Fabindia,660
2145,2151,Men,Apparel,Topwear,Tshirts,Spring,2011.0,Casual,Basics Men Red & Blue Polo T-shirt,Regular Fit,Not specified,Not specified,Cotton,Solid,Polo Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"White, Navy Blue, Red",Basics,899
2146,7423,Women,Apparel,Topwear,Kurtas,Summer,2011.0,Ethnic,W Women U Neck Sleeveless Red Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,W,1499
2147,19800,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Green Tshirt,Regular Fit,Not specified,Not specified,Cotton,Solid,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Green, Grey",U.S. Polo Assn.,999
2148,34324,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Myntra Men Extreme Disturbance Red T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Red,Myntra,399
2149,14723,Women,Apparel,Topwear,Shirts,Fall,2011.0,Casual,Scullers For Her Women Casual Shirt Maroon Shirts,Regular Fit,Not specified,Not specified,Cotton,Solid,Spread Collar,Three-Quarter Sleeves,Not specified,Not specified,Not specified,Not specified,Maroon,SCULLERS FOR HER,999
2150,36473,Women,Apparel,Topwear,Kurtas,Summer,2012.0,Ethnic,Aurelia Women Dobby Pink Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Pink, , ",AURELIA,499
2151,52136,Women,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Femella Women Black Polo T-Shirt,Regular Fit,Not specified,Not specified,Blended,Solid,Polo Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Black, , ",Femella,590
2152,57444,Women,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Angry Birds Women Yellow T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Yellow,Angry Birds,549
2153,5146,Women,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Wrangler Women's Photo Print White T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,White,Wrangler,895
2154,37793,Men,Apparel,Topwear,Shirts,Summer,2012.0,Formal,John Players Men Blue Striped Shirt,Regular Fit,Not specified,Not specified,Cotton,Striped,Spread Collar,Short Sleeves,Cap Sleeves,Not specified,Not specified,Not specified,"Blue, White",John Players,699
2155,14511,Men,Apparel,Topwear,Shirts,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,Slim Fit,Not specified,Not specified,Not specified,Striped,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Blue, Black",Mark Taylor,519
2156,4094,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Classic Polo Men's NAvy Melange T-shirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, , ",Classic Polo,765
2157,24384,Women,Apparel,Topwear,Kurtas,Fall,2011.0,Ethnic,Folklore Women Black Printed Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Folklore,599
2158,11063,Men,Apparel,Topwear,Shirts,Fall,2011.0,Formal,John Miller Men Solid Purple Shirts,Regular Fit,Not specified,Not specified,Not specified,Solid,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Purple, , ",John Miller,899
2159,42196,Women,Apparel,Topwear,Tops,Summer,2012.0,Casual,Sepia Women Blue Top,Not specified,Regular,Not specified,Blended,"Solid, Solid",Boat Neck,Three-Quarter Sleeves,Regular Sleeves,Not specified,Knitted and Woven,Opaque,Blue,Sepia,1399
2160,13734,Men,Apparel,Topwear,Shirts,Fall,2011.0,Casual,Belmonte Men Check Blue Shirts,Regular Fit,Not specified,Not specified,Cotton,Checked,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Blue, , ",Belmonte,1195
2161,22073,Women,Apparel,Topwear,Kurtas,Fall,2011.0,Ethnic,Vishudh Women Printed Green Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, , ",Vishudh,749
2162,28549,Women,Apparel,Topwear,Tshirts,Spring,2012.0,Casual,Nike Women Blue Printed T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Blue,Nike,1295
2163,3077,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Probase Men's Collage Turquoise T-shirt,Slim Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Blue,Probase,299
2164,60000,Women,Apparel,Topwear,Kurtas,Fall,2012.0,Ethnic,Alma Women Blue Kurta,Not specified,Not specified,Not specified,Cotton,Jacquard,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Blue,Alma,499
2165,30770,Men,Apparel,Topwear,Kurtas,Summer,2012.0,Ethnic,Fabindia Men Grey Printed Silk Kurta,Not specified,Not specified,Not specified,Silk,Not specified,Square Neck,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Grey, , ",Fabindia,3290
2166,18926,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Levi's Men Rubber Print Grey Tshirt,Regular Fit,Not specified,Not specified,Synthetic,Printed,Round Neck,Long Sleeves,Not specified,Not specified,Not specified,Not specified,Grey,Levis,1399
2167,17152,Men,Apparel,Topwear,Jackets,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Black Jacket,Not specified,Crop,Not specified,Cotton,Solid,Not specified,Long Sleeves,Not specified,Not specified,Not specified,Not specified,Black,U.S. Polo Assn.,3999
2168,4252,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Probase Men's Crack Print Ghost Buster Green T-shirt,Slim Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Green,Probase,399
2169,15605,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Sports,Nike Men Football Soccer Navy Blue T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Navy Blue,Nike,1195
2170,40407,Women,Apparel,Topwear,Tops,Summer,2012.0,Casual,Tonga Women Black Top,Not specified,Regular,Not specified,Blended,"Floral, Embellished",Scoop Neck,Short Sleeves,Kimono Sleeves,Not specified,Knitted and Woven,Sheer,Black,Tonga,1450
2171,10377,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,United Colors of Benetton Men Printed White Tshirts,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"White, Black, Maroon",United Colors of Benetton,1199
2172,45949,Women,Apparel,Topwear,Tops,Summer,2012.0,Casual,Tokyo Talkies Women White Top,Not specified,Regular,Not specified,Blended,"Solid, Solid",Boat Neck,Three-Quarter Sleeves,Batwing Sleeves,Not specified,Knitted and Woven,Opaque,White,Tokyo Talkies,519
2173,37767,Men,Apparel,Topwear,Shirts,Summer,2012.0,Casual,John Players Men Orange And Blue Check Shirt,Regular Fit,Not specified,Not specified,Cotton,Checked,Spread Collar,Short Sleeves,Puff Sleeves,Not specified,Not specified,Not specified,Red,John Players,799
2174,21602,Women,Apparel,Topwear,Sweaters,Winter,2012.0,Casual,Roxy Women Grey Striped Sweater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, , ",roxy,3895
2175,4060,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Myntra Men's I Am Drunk White T-shirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, , ",Myntra,399
2176,24370,Women,Apparel,Topwear,Kurtas,Fall,2011.0,Ethnic,Folklore Women Green Printed Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Folklore,699
2177,32215,Women,Apparel,Topwear,Kurtas,Summer,2012.0,Ethnic,Fabindia Women Printed Brown Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Fabindia,990
2178,11097,Women,Apparel,Topwear,Tops,Fall,2011.0,Casual,Scullers Women Solid Black Tops,Not specified,Regular,Not specified,Blended,"Solid, Solid",Shirt Collar,Short Sleeves,Regular Sleeves,Not specified,Knitted and Woven,Opaque,Black,SCULLERS,999
2179,12612,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Ed Hardy Men Printed Orange Tshirts,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Orange,Ed Hardy,2999
2180,23969,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Peter England Men White Printed T-shirt,Regular Fit,Not specified,Not specified,Synthetic,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,White,Peter England,449
2181,23155,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Mark Taylor Men White Printed T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"White, , ",Mark Taylor,324
2182,4404,Men,Apparel,Topwear,Tshirts,Spring,2013.0,Casual,Nirvana Men's Guitar Image Discharge Black T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Black, , ",Nirvana,599
2183,45723,Women,Apparel,Topwear,Kurtas,Summer,2012.0,Ethnic,Folklore Women Yellow Kurta,Not specified,Not specified,Not specified,Cotton,Not specified,Mandarin Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Yellow, Orange, ",Folklore,649
2184,41383,Women,Apparel,Topwear,Tops,Summer,2012.0,Casual,Wrangler Women Blossom Navy Blue Top,Not specified,Regular,Not specified,Blended,"Floral, Printed",Mandarin Collar,Sleeveless,No Sleeves,Not specified,Knitted and Woven,Opaque,Navy Blue,Wrangler,1195
2185,27191,Women,Apparel,Topwear,Kurtas,Fall,2011.0,Ethnic,Mother Earth Women Pink Printed Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Pink, Navy Blue, ",Mother Earth,699
2186,26043,Men,Apparel,Topwear,Shirts,Summer,2012.0,Formal,John Miller Men Grey Shirt,Regular Fit,Not specified,Not specified,Not specified,Solid,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Grey, , ",John Miller,1099
2187,29837,Men,Apparel,Topwear,Shirts,Summer,2012.0,Casual,Basics Men Yellow Checked Shirt,Regular Fit,Not specified,Not specified,Cotton,Not specified,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,Yellow,Basics,1399
2188,35454,Boys,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Doodle Boys Printed Blue T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Not specified,Sleeveless,Not specified,Not specified,Not specified,Not specified,"Blue, , ",Doodle,429
2189,7281,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Batman Men's The Dark Knight Light Grey T-shirt,Regular Fit,Not specified,Not specified,Synthetic,Printed,V-Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Grey,Batman,599
2190,30314,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Myntra Men Heavy Weight Red T-shirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Myntra,399
2191,26271,Men,Apparel,Topwear,Tshirts,Summer,2013.0,Casual,Proline Men Off-white Polo T-shirt,Regular Fit,Regular,Not specified,Cotton,"Solid, Solid",Polo Collar,Short Sleeves,Regular Sleeves,Not specified,Not specified,Not specified,Off White,Proline,599
2192,6161,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Lee Men's Medal Blue Lapis T-shirt,Regular Fit,Not specified,Not specified,Cotton,Not specified,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Blue,Lee,949
2193,17536,Men,Apparel,Topwear,Shirts,Fall,2011.0,Formal,Mark Taylor Men Blue & White Striped Shirt,Slim Fit,Not specified,Not specified,Not specified,Striped,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,Blue,Mark Taylor,519
2194,46394,Men,Apparel,Topwear,Shirts,Summer,2012.0,Casual,ADIDAS Men Blue & Black Check Shirt,Regular Fit,Not specified,Not specified,Cotton,Checked,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Blue, Black",ADIDAS,1699
2195,20186,Men,Apparel,Topwear,Shirts,Fall,2011.0,Casual,Wrangler Men Tony Check Blue Shirt,Slim Fit,Not specified,Not specified,Cotton,Checked,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,Blue,Wrangler,1595
2196,38945,Girls,Apparel,Topwear,Tops,Summer,2012.0,Casual,Gini and Jony Girls Printed White Top,Not specified,Regular,Not specified,Blended,"Floral, Printed",Round Neck,Short Sleeves,Cap Sleeves,Not specified,Knitted and Woven,Opaque,White,Gini and Jony,349
2197,37131,Men,Apparel,Topwear,Shirts,Summer,2012.0,Formal,Wills Lifestyle Men Striped Lavender Shirt,Regular Fit,Not specified,Not specified,Cotton,Striped,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,Lavender,Wills Lifestyle,1699
2198,21868,Girls,Apparel,Topwear,Tops,Fall,2011.0,Casual,Chhota Bheem Kids Girls Are You Game Pink Top,Not specified,Regular,Not specified,Blended,"Graphic, Printed",Tie-Up Neck,Short Sleeves,Cap Sleeves,Not specified,Knitted and Woven,Opaque,Pink,Chhota Bheem,449
