,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Sole Material,Pattern,Material,Fastening,Fit,Type,Colour,Brand,Price
362,30243,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Numero Uno Men Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Numero Uno,349
363,32514,Men,Footwear,Flip Flops,Flip Flops,Summer,2013.0,Casual,Franco Leone Men Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Franco Leone,1595
364,6452,Women,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Lotto Women's Safina Red Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Lotto,449
365,43375,Men,Footwear,Flip Flops,Flip Flops,Summer,2013.0,Casual,Reebok Men Black Possession Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Black, Green",Reebok,799
366,49825,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Yellow Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Yellow, Blue",iPanema,799
367,33654,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Lotto Women Cara II W Red Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Lotto,249
368,43381,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Reebok Men Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Black, Green",Reebok,799
369,46852,Girls,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,Barbie Girls Purple Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Purple, Green",Barbie,199
370,41079,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Lotto Men Brown Caesar Slide Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lotto,549
371,6439,Women,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Lotto Women's Hawaian Palms Orange Green Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Orange, Green",Lotto,349
372,45049,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Playboy Men Red and Black Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, Black",Playboy,499
373,4732,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Numero Uno Men's White Casual Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Numero Uno,699
374,26375,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Fila Men Summer Fun Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Yellow,FILA,399
375,49822,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Purple Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,iPanema,899
376,33653,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Lotto Women Cara II W Green Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Lotto,249
377,42092,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Men Blue Ripple Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,ADIDAS,999
378,18677,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Fila Men Navy Blue Ziggles Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Navy Blue, Red",FILA,549
379,16987,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Puma Men MM Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Blue,Puma,399
380,6437,Women,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Lotto Women's Hawaian Palms Purple Pink Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Purple, Pink, Black",Lotto,349
381,44195,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Silver",iPanema,699
382,21730,Women,Footwear,Flip Flops,Flip Flops,Fall,2010.0,Casual,ADIDAS Women Dots and Stripes Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Green",ADIDAS,499
383,10083,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Reebok Men Hanavi II Green Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Green, Black",Reebok,699
384,2251,Men,Footwear,Flip Flops,Flip Flops,Fall,2010.0,Casual,Puma Mens Winglet Brown Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Puma,899
385,7723,Unisex,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Puma Unisex Popart Flip Black Dandelion Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, White",Puma,599
386,5410,Unisex,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Sports,Tribord To 100 Basic Ss11,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Decathlon,349
387,6295,Unisex,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Puma Unisex Matrix Black Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,499
388,49814,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Red Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,iPanema,699
389,39951,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Gas Men Blue Freak Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Blue,GAS,600
390,5622,Women,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,ADIDAS Women's Adi Zing Yellow Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Yellow,ADIDAS,699
391,40738,Unisex,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Converse Unisex Navy Blue Flip Flops,Synthetic,Solid,Not specified,Not specified,Not specified,Not specified,Navy Blue,Converse,1199
392,12981,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,ADIDAS Mens Calo 3 Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red",ADIDAS,1599
393,19131,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Lotto Men Sign Grey Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Lotto,499
394,39956,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Gas Men Lagoon Yellow Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Yellow, Black",GAS,750
395,5625,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,ADIDAS Men's Adi Jumble Grey Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,ADIDAS,899
396,44730,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Globalite Women Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black",Globalite,299
397,49813,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Purple Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Purple, Beige",iPanema,899
398,16989,Men,Footwear,Flip Flops,Flip Flops,Spring,2012.0,Casual,Puma Men Lynx Black Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Blue",Puma,599
399,44192,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Pink Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Pink,iPanema,699
400,19304,Men,Footwear,Flip Flops,Flip Flops,Winter,2015.0,Casual,Nike Black Benassi Swoosh     NSW  Flip Flops,Synthetic,Solid,Synthetic,Not specified,Not specified,Slip-On,Black,Nike,2195
401,48531,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Calvin Klein Men White Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,White,Calvin Klein,1599
402,9272,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Nike Men's Celso Solarsoft Thong Blue Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Nike,1995
403,58333,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Lotto Men Navy Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Navy Blue, Yellow",Lotto,499
404,34843,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,ADIDAS Men Calo Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,ADIDAS,1699
405,30242,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Numero Uno Men Navy Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Navy Blue, Red",Numero Uno,249
406,24470,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,ADIDAS Men Orange Adi Mesh Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Orange, Olive",ADIDAS,649
407,5480,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Nike Men's Solarsoft Thong Black Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,1400
408,17652,Unisex,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Converse Unisex Casual Red Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Converse,299
409,32185,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,ADIDAS Men Adi Surge Red Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,ADIDAS,1099
410,17494,Men,Footwear,Flip Flops,Flip Flops,Spring,2012.0,Casual,Puma Men Navy Blue Drifter Cat II Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Navy Blue,Puma,999
411,5646,Unisex,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,ADIDAS Unisex Adi Pixel Silver Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Silver,ADIDAS,999
412,41221,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Lotto Men Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Blue,Lotto,299
413,58334,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Lotto Men Purple Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Black, Purple",Lotto,499
414,33639,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Lotto Men Grey Sport Line Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black",Lotto,249
415,41219,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Lotto Men Red Sport Line Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, Black",Lotto,249
416,15901,Unisex,Footwear,Flip Flops,Flip Flops,Spring,2013.0,Casual,Warner Bros Kids Unisex TJ Sport Flop Brown Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Warner Bros,199
417,6659,Women,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Nike Women's Butterfly Thong Black Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,499
418,17493,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Puma Men Red Winglet II Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Red,Puma,899
419,6454,Women,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Lotto Women's Flora Black Red Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lotto,249
420,32176,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Men Chewang Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,ADIDAS,1499
421,6666,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Nike Men's Splash Thong Navy Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Nike,499
422,30245,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Numero Uno Men Red Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Numero Uno,349
423,46836,Girls,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Barbie Girls Pink Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Pink, Navy Blue",Barbie,299
424,23831,Unisex,Footwear,Flip Flops,Flip Flops,Spring,2012.0,Casual,Puma Unisex Dilute Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Black,Puma,699
425,17836,Women,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Nike Women Solarsoft Thong Pink Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Nike,1495
426,47113,Boys,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Marvel Boys Blue Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Red, Black",Marvel,379
427,40752,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,Roxy Women Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,roxy,1195
428,38670,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Nike Women Solarsoft Thong Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Grey",Nike,1595
429,6657,Women,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Nike Women's Butterfly Thong Brown Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Nike,499
430,40755,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,Roxy Women White Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,White,roxy,1195
431,47114,Boys,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Marvel Boys Navy Blue Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, Red, Yellow",Marvel,379
432,53726,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Women Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Black, Orange",ADIDAS,399
433,41819,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Lotto Men Black Sandy Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Green",Lotto,299
434,16988,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Puma Men Miami Black Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Blue",Puma,399
435,44193,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Gold Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Gold,iPanema,699
436,44731,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Globalite Women Amada Peach Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Peach,Globalite,449
437,49812,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Pink Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Pink, Blue",iPanema,899
438,39957,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Gas Men Lagoon Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,GAS,750
439,23095,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Converse Men Blue Flip Flop,Synthetic,Solid,Not specified,Not specified,Not specified,Not specified,Blue,Converse,349
440,10618,Women,Footwear,Flip Flops,Flip Flops,Spring,2013.0,Casual,Carlton London Women Casual Black Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Carlton London,795
441,9022,Men,Footwear,Flip Flops,Flip Flops,Winter,2011.0,Casual,Buckaroo Men Frio Multi Flip Flops,Synthetic,Printed,Synthetic,Not specified,Not specified,Thong Flip-Flops,Multi,Buckaroo,1095
442,16729,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Lotto Men Mega Sport Navy Blue Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Lotto,599
443,2250,Men,Footwear,Flip Flops,Flip Flops,Fall,2010.0,Casual,Puma Mens Winglet Red Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Puma,899
444,39950,Men,Footwear,Flip Flops,Flip Flops,Summer,2013.0,Casual,Gas Men Green Freak Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Green,GAS,600
445,5623,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Nike Men's Splash Thong Black Red Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Nike,599
446,49815,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,iPanema,699
