,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Details,Make,Pattern,Shape,Dial Material,Strap Material,Movement,Display,Strap Closure,Strap Style,Water Resistance,Colour,Brand,Price
825,46547,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Timex Expedition Men Off-White Dial Analogue & Digital Watch T41361 ,Not specified,Non-Swiss Made,Not specified,Round,Stainless Steel,Leather,Mechanical,Analogue and Digital,Not specified,Not specified,Water Resistant,Off White,Timex,3645
826,21687,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fossil Men Steel-Toned Dial Chronograph Watch CH2790,Chronograph,Non-Swiss Made,Not specified,Round,Stainless Steel,Metal,Mechanical,Analogue,Not specified,Not specified,100 m,Steel,Fossil,7995
827,11220,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Esprit Men Axis Black Steel Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Steel, Black",ESPRIT,4995
828,43207,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Grey Dial Watch,Not specified,Non-Swiss Made,Not specified,Oval,Not specified,Synthetic,Mechanical,Digital,Not specified,Not specified,50 m,"Grey, Black",Fastrack,895
829,45150,Men,Accessories,Watches,Watches,Summer,2017.0,Casual,Casio Enticer Men Silver Analogue Watch MTP-1302D-7A2VDF(A488),Reset Time,Non-Swiss Made,Solid,Round,Stainless Steel,Stainless Steel,Mechanical,Analogue,Foldover,Bracelet Style,50 m,Silver,CASIO,2995
830,51550,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Pink Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,Pink,Fastrack,1995
831,37326,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO Sheen Women White Dial Chronograph Watch SX038 SHE-5020L-7ADR,"Chronograph, Reset Time, Date Aperture",Non-Swiss Made,Textured,Round,Stainless Steel,Leather,Mechanical,Analogue,Foldover and Butterfly,Regular,Water Resistant,White,CASIO,7995
832,23514,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,ADIDAS Men Black Dial Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"Black, Green",ADIDAS,3995
833,54674,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Sliver Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,30 m,"Blue, Silver",Fastrack,1595
834,25617,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Silver Casual Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"Silver, Pink",Fastrack,1295
835,49903,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Kids Unisex Yellow Dial Analog Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"Yellow, Blue",Q&Q,665
836,31819,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men Chronograph Blue Dial Watch,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,"Blue, Steel",Titan,5995
837,33918,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Citizen Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"White, Steel",Citizen,6000
838,10194,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Carrera Men Sqaure dial leather strap Black Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Carrera,9950
839,46513,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Timex Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"White, Black",Timex,2345
840,48026,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Helix Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"White, Purple",Helix,1795
841,37319,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO G-Shock Men Black Digital Watch G-9300-1DR G342,"Multi Function, Reset Time, Timer",Non-Swiss Made,Solid,Round,Metal,Synthetic,Electronic,Digital,Tang,Regular,100 m,Black,CASIO,11995
842,10997,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Puma Men Track White Silver Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"Silver, Black",Puma,4995
843,33927,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Citizen Women White Dial Watch EX0320-50A,Not specified,Non-Swiss Made,Not specified,Oval,Not specified,Metal,Mechanical,Analogue,Not specified,Not specified,Water Resistant,"White, Silver",Citizen,6300
844,10399,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Puma Men Cardiac 209 Black Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,5950
845,31826,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"Silver, Brown",Titan,5550
846,25628,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Charcoal Grey Dial Watch N6015SL02,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Leather,Mechanical,Analogue,Not specified,Not specified,30 m,Grey,Fastrack,1745
847,10193,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Carrera Men Dial Green Numbers Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Carrera,9950
848,46514,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Timex Men White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"White, Black",Timex,1095
849,25610,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Black & White Dial Watch N2161SL09,Not specified,Non-Swiss Made,Not specified,Square,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,30 m,"Black, White",Fastrack,1930
850,49904,Unisex,Accessories,Watches,Watches,Winter,2016.0,Casual,Q&Q Kids Unisex Blue Dial Analog Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"Blue, Yellow",Q&Q,665
851,51301,Boys,Accessories,Watches,Watches,Winter,2016.0,Casual,Hop Scotch Boys Black Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Digital,Not specified,Not specified,Non-Resistant,"Black, Yellow",Hop Scotch,325
852,37321,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO Enticer Women Pink Dial Watch LTP-1165A-4CDF SH20,Reset Time,Non-Swiss Made,Solid,Rectangular,Stainless Steel,Stainless Steel,Automatic,Analogue,Foldover and Butterfly,Bracelet Style,Water Resistant,"Pink, Steel",CASIO,2695
853,56316,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,30 m,"White, Red",Fastrack,1795
854,23513,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,ADIDAS Men Black Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,50 m,Black,ADIDAS,3995
855,51557,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Non-Resistant,Black,Fastrack,2895
856,45157,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Casio Youth Series Men Silver-Toned Marine Sports Watch MW-600F-7AVDF(A507),"Multi Function, Reset Time, Date Aperture",Non-Swiss Made,Solid,Round,Stainless Steel,Synthetic,Mechanical,Analogue,Tang,Regular,100 m,Silver,CASIO,1595
857,31821,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men Silver Dial Watch,Not specified,Non-Swiss Made,Not specified,Oval,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,30 m,"Steel, Copper",Titan,4495
858,33920,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Citizen Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,Steel,Citizen,4300
859,45168,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Casio Enticer Men Silver Analogue Watch MTP-1314D-2AVDF(A551),Reset Time,Non-Swiss Made,Solid,Round,Stainless Steel,Metal,Mechanical,Analogue,Foldover,Bracelet Style,50 m,Navy Blue,CASIO,2795
860,29472,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,GIORDANO Men Off-White Dial Watch 1575-06,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Leather,Mechanical,Analogue,Not specified,Not specified,30 m,Off White,GIORDANO,7950
861,48021,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Helix Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"White, Pink",Helix,2695
862,56329,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Black Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,30 m,Black,Fastrack,1895
863,15281,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Esprit Women Rough Chic Silver Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Silver, Steel",ESPRIT,5495
864,25626,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women White Casual Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Fastrack,1795
865,10999,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Puma Men Rod Yellow Black Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"Black, Yellow",Puma,8995
866,33929,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Citizen Women White Dial Watch,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,"Silver, Steel",Citizen,7500
867,45195,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO ENTICER Women Black Dial Analogue Watch A649,Reset Time,Non-Swiss Made,Solid,Round,Plastic,Stainless Steel,Mechanical,Analogue,Foldover,Bracelet Style,Water Resistant,Black,CASIO,3995
868,10397,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Puma Men Slick Gents 3 Black Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,"Black, White",Puma,3995
869,51561,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Black Dial Watch 3062pp03,Not specified,Non-Swiss Made,Not specified,Round,Stainless Steel,Synthetic,Automatic,Analogue,Not specified,Not specified,30 m,"Black, White",Fastrack,690
870,45161,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO ENTICER Men Black Dial Chronograph Watch A515 ,"Chronograph, Reset Time, Timer",Non-Swiss Made,Solid,Round,Stainless Steel,Synthetic,Mechanical,Analogue,Foldover and Butterfly,Bracelet Style,100 m,Black,CASIO,4995
871,10707,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Esprit Women Open Link Gold Gold Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,Gold,ESPRIT,6995
872,54645,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Men Grey Dial Watch 9915pp11,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,30 m,Grey,Fastrack,690
873,48028,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Nautica Men Black Dial Chronograph Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Water Resistant,"Black, Steel",Nautica,11495
874,37317,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO G-Shock Men Black Analogue-Digital Watch AW-590-1ADR G219,Chronograph,Non-Swiss Made,Solid,Round,Stainless Steel,Synthetic,Mechanical,Analogue and Digital,Tang,Regular,50 m,Black,CASIO,5495
875,56320,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Steel Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,30 m,"Steel, Blue",Fastrack,1595
876,33916,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Citizen Women White Dial Watch,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,Steel,Citizen,5500
877,25619,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women White Casual Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"White, Steel",Fastrack,1295
878,31817,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Titan Men Chronograph Black Dial Watch,Chronograph,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,50 m,"Black, Gold, Steel",Titan,6995
879,37328,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Casio Sheen Women Silver-Toned Dial Chronograph Watch SX040,"Chronograph, Reset Time, Date Aperture",Non-Swiss Made,Textured,Round,Stainless Steel,Stainless Steel,Mechanical,Analogue,Butterfly,Bracelet Style,50 m,Silver,CASIO,11995
880,48017,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Helix Men Silver Dial Watch,Not specified,Non-Swiss Made,Not specified,Oval,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Water Resistant,"Silver, Black",Helix,1795
881,10738,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Puma Women Slick Ladies 3HD Pink Pink Watches,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,Not specified,Pink,Puma,2995
882,29444,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,Giordano Men Black Dial Watch,Not specified,Not specified,Not specified,Oval,Stainless Steel,Metal,Mechanical,Analogue,Not specified,Not specified,Not specified,"Black, Steel",GIORDANO,4650
883,37310,Men,Accessories,Watches,Watches,Winter,2016.0,Casual,CASIO Edifice Men Brown Dial Chronograph Watch ED389,"Chronograph, Tachymeter, Reset Time",Non-Swiss Made,Solid,Round,Metal,Stainless Steel,Mechanical,Analogue,Butterfly,Bracelet Style,30 m,Black,CASIO,7995
884,56327,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women White Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Analogue,Not specified,Not specified,30 m,"White, Black",Fastrack,1495
885,10700,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Esprit Women Pure Black Glam Rock Houston Steel Watches,Not specified,Non-Swiss Made,Not specified,Round,Not specified,Synthetic,Mechanical,Analogue,Not specified,Not specified,Non-Resistant,"Steel, Black",ESPRIT,5495
886,54642,Women,Accessories,Watches,Watches,Winter,2016.0,Casual,Fastrack Women Grey Dial Watch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,30 m,"Black, Grey",Fastrack,795
