,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Sole Material,Pattern,Material,Minimum Shelf Life in Months,Fastening,Fit,Type,Colour,Brand,Price
348,35504,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Bata Men Hummer-p Olive Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Olive, Grey",Bata,749.0
349,44567,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Coffee Brown Sandals,Not specified,Not specified,Not specified,Not specified,Slip-On,Not specified,Not specified,Brown,Coolers,599.0
350,2233,Men,Footwear,Sandal,Sandals,Fall,2010.0,Casual,Puma Men Carbon Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,1899.0
351,50731,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Black Sandals,Not specified,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Black,Red Chief,1395.0
352,43548,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Woodland Men Khaki Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,Khaki,Woodland,2395.0
353,24688,Men,Footwear,Sandal,Sandals,Spring,2012.0,Casual,Lee Cooper Men Basic Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lee Cooper,1585.0
354,11937,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Ganuchi Men Casual Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Ganuchi,1699.0
355,2805,Men,Footwear,Sandal,Sandals,Fall,2009.0,Casual,iD Men Casual Leather/Felt Charcoal Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ID,1785.0
356,4108,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Fila Men Aruba Navy Grey Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, Grey",FILA,1299.0
357,50736,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Chief,1395.0
358,11908,Men,Footwear,Sandal,Sandals,Summer,2012.0,Formal,Franco Leone Men Casual Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Franco Leone,1395.0
359,53381,Unisex,Footwear,Sandal,Sports Sandals,Summer,2012.0,Casual,Puma Unisex Olive Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Olive,Puma,1299.0
360,46839,Girls,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Barbie Girls Purple  Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Purple, Lavender",Barbie,299.0
361,44560,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,799.0
362,40306,Unisex,Footwear,Sandal,Sandals,Winter,2013.0,Casual,Warner Bros Unisex White Kids sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Green",Warner Bros,999.0
363,50762,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Khaki Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Khaki,Red Chief,875.0
364,16177,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Enroute Men Leather Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Enroute Men,1399.0
365,44534,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Coolers Men White Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Coolers,1499.0
366,39960,Men,Footwear,Sandal,Sandals,Spring,2013.0,Casual,GAS Men Brown Madly Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,GAS,2200.0
367,15396,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Fila Men Ronin White Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,FILA,399.0
368,18489,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Coupe Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Olive, Black",Puma,1599.0
369,34471,Women,Footwear,Sandal,Sports Sandals,Summer,2012.0,Casual,Puma Women Grey Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black",Puma,999.0
370,15362,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Black Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Black,Red Tape,1595.0
371,47177,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Ganuchi Men Black Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Black,Ganuchi,1399.0
372,12523,Girls,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Crocs Kids Girl's Casual Blue Sandals,Synthetic,Not specified,Synthetic,Not specified,Slip-On,Not specified,Comfort Sandals,"Blue, Purple",Crocs,1395.0
373,17051,Men,Footwear,Sandal,Sandals,Spring,2013.0,Casual,Gas Men Venice Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Tan,GAS,2000.0
374,16974,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Cooper Navy Blue Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, White",Puma,1599.0
375,11963,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Ganuchi Men Brown Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Ganuchi,1499.0
376,8765,Women,Footwear,Sandal,Sports Sandals,Fall,2011.0,Casual,Crocs Women Band Wedge Black Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Crocs,1695.0
377,10079,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Reebok Unisex Twist Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Yellow",Reebok,1299.0
378,18670,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Fila Men Cavander Black Sandals,Not specified,Not specified,Fabric,Not specified,Velcro,Not specified,Not specified,Black,FILA,1799.0
379,9015,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,iD Men Tim Brown Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,ID,1585.0
380,10273,Men,Footwear,Sandal,Sandals,Summer,2016.0,Casual,Clarks Men Black Leather Closed Sandals,TPR,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Black,Clarks,2999.0
381,6401,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Lotto Men Laos Grey Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Lotto,1299.0
382,47170,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Ganuchi Men Brown Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Ganuchi,1599.0
383,7371,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Tape Men Casual Light Brown Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1695.0
384,5614,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,ADIDAS Men Henrio Brown Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,ADIDAS,1699.0
385,44533,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,1799.0
386,19138,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lotto Men Sting Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Olive",Lotto,799.0
387,23297,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lotto Men Zeus Red Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Lotto,899.0
388,50765,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Tan Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Tan,Red Chief,1745.0
389,23899,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Fila Men Wiser Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,FILA,1499.0
390,9012,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Decathlon Men Quechua Grey Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Quechua,999.0
391,11964,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Ganuchi Men Casual Black Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Ganuchi,1499.0
392,16973,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Cooper Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Olive, Black",Puma,1599.0
393,39958,Men,Footwear,Sandal,Sandals,Spring,2013.0,Casual,GAS Men Brown Deeply Sandals,Not specified,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Brown,GAS,2200.0
394,46094,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,ADIDAS Men Grey Climacool Cayoosh Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"Grey, Green",ADIDAS,4999.0
395,12720,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,ADIDAS Unisex Casual Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red",ADIDAS,1199.0
396,2635,Men,Footwear,Sandal,Sandals,Fall,2010.0,Sports,Carlton London Men White Strapped Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Carlton London,995.0
397,35592,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Gliders Men Navy Blue Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Gliders,1099.0
398,41077,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Lotto Men Brown Tread Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,Brown,Lotto,1399.0
399,6408,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Lotto Men Cross Beige Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Lotto,749.0
400,41880,Men,Footwear,Sandal,Sandals,Fall,2014.0,Casual,Estd. 1977 Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Brown, Olive",Estd. 1977,1880.0
401,9024,Men,Footwear,Sandal,Sandals,Winter,2011.0,,Buckaroo Men Lucia Tan Casual Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Tan,Buckaroo,1895.0
402,47179,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Ganuchi Men Black Sandals,Not specified,Not specified,Leather,Not specified,Velcro,Not specified,Not specified,Black,Ganuchi,1599.0
403,41874,Men,Footwear,Sandal,Sandals,Fall,2014.0,Casual,Estd. 1977 Men Navy Blue & Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, Brown",Estd. 1977,1880.0
404,7378,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Tape Men Brown Casual Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1495.0
405,8754,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Crocs Kids Duet Red Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Crocs,1795.0
406,23890,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Fila Men Newport Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Grey, Red",FILA,1799.0
407,33662,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Lotto Men Caesar Cross Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lotto,599.0
408,33696,Men,Footwear,Sandal,Sandals,Winter,2012.0,Casual,Cobblerz Men Black Leather Sandals,Rubber,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Black,Cobblerz,2999.0
409,35561,Girls,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Enroute Teens Pink Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Pink, Silver",Enroute Teens,1199.0
410,19136,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lotto Men Sting II Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lotto,849.0
411,23299,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lotto Men Riot Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lotto,999.0
412,34820,Men,Footwear,Sandal,Sports Sandals,Fall,2013.0,Casual,ADIDAS Men Hispana Grey Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Grey,ADIDAS,2499.0
413,41873,Men,Footwear,Sandal,Sandals,Summer,2016.0,Casual,Estd. 1977 Men Brown Sandals,Synthetic,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Estd. 1977,2280.0
414,7971,Men,Footwear,Sandal,Sports Sandals,Winter,2012.0,Casual,Fila Men Grey & Black Aqua Grippare Sports Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"Grey, Black",FILA,1699.0
415,9023,Men,Footwear,Sandal,Sandals,Winter,2011.0,Formal,Buckaroo Men Lucia Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Buckaroo,1895.0
416,7985,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Fila Unisex Glory Olive Lemon Yellow Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, Yellow",FILA,1299.0
417,4109,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Fila Men Obsidian Navy Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,FILA,1399.0
418,24689,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lee Cooper Men Basic Tan Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Tan,Lee Cooper,1585.0
419,11936,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Ganuchi Men Casual Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Ganuchi,1699.0
420,32515,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Franco Leone Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Franco Leone,1595.0
421,40307,Unisex,Footwear,Sandal,Sandals,Winter,2013.0,Casual,Warner Bros Kids Unisex Black sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Pink",Warner Bros,999.0
422,35166,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers by Liberty Men Brown Sandals,Not specified,Not specified,Synthetic,Not specified,Slip-On,Not specified,Not specified,Brown,Coolers,1699.0
423,53380,Unisex,Footwear,Sandal,Sports Sandals,Summer,2012.0,Casual,Puma Unisex Black Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"Black, Red",Puma,1299.0
424,2235,Men,Footwear,Sandal,Sandals,Fall,2010.0,Sports,Puma Men Gypsy Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,1599.0
425,44561,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,599.0
426,34844,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,ADIDAS Men Adizero Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Blue",ADIDAS,2599.0
427,2803,Men,Footwear,Sandal,Sandals,Fall,2009.0,Casual,iD Men Casual Leather/Felt Beige Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,ID,1785.0
428,44559,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,799.0
429,7324,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Red Tape Men Brown Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1595.0
430,44566,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Coolers,599.0
431,50730,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Chief,2395.0
