,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Type,Material,Details,Pattern,Strap Type,Size,Compartment Closure,Volume in Litres,Trends,Colour,Brand,Price
618,21260,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,Skybags Unisex Brown Backpack,Not specified,Leather,Not specified,Not specified,Not specified,Large,Drawstring,Not specified,Not specified,Brown,Skybags,1850
619,9913,Unisex,Accessories,Bags,Handbags,Fall,2011.0,Casual,Puma Unisex Dizzy Shopper Black Bags,Shoulder Bag,Synthetic,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,Black,Puma,1799
620,51325,Unisex,Accessories,Bags,Handbags,Summer,2015.0,Casual,Wildcraft Unisex Black & Grey Checked Bishop Sling Bag,Sling Bag,Synthetic,Not specified,"Printed, Checked",Not specified,Regular,Zip,Not specified,Not specified,"Black, Grey",Wildcraft,1695
621,35204,Unisex,Accessories,Bags,Backpacks,Summer,2015.0,Casual,Wildcraft Unisex Black Backpack,Not specified,Nylon,Not specified,Not specified,Not specified,Medium,Drawstring,Not specified,Not specified,Black,Wildcraft,1545
622,21436,Women,Accessories,Bags,Backpacks,Winter,2012.0,Casual,Roxy Women Pink Backpack,Not specified,Leather,Not specified,Not specified,Not specified,Medium,Not specified,Not specified,Not specified,Pink,roxy,1895
623,47416,Women,Accessories,Bags,Handbags,Fall,2012.0,Casual,Baggit Women Teal Sling Bag,Sling Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Teal,Baggit,725
624,51913,Women,Accessories,Bags,Handbags,Summer,2016.0,Casual,Nyk Women White Sling Bag,Sling Bag,Synthetic Leather,Not specified,Solid,Not specified,Regular,Zip,Not specified,Not specified,"White, Black",Nyk,1299
625,21258,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,Skybags Unisex Grey Printed Backpack,Not specified,Leather,Not specified,Not specified,Not specified,Large,Drawstring,Not specified,Not specified,Grey,Skybags,1850
626,53678,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Pink Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,KIARA,750
627,38147,Unisex,Accessories,Bags,Backpacks,Summer,2015.0,Casual,Vital Gear Unisex Techno Black Backpack,Not specified,Leather,Not specified,Not specified,Not specified,Large,Flap,Not specified,Not specified,Black,VITAL Gear,2799
628,4608,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Wiki 4 Unisex Red Backpack,Not specified,PVC,Not specified,Not specified,Not specified,Large,Drawstring,Not specified,Not specified,Red,Wildcraft,1395
629,9573,Women,Accessories,Bags,Backpacks,Fall,2011.0,Casual,Puma Women Fitness Large Hobo Purple Backpacks,Not specified,Polyester,Not specified,Solid,Not specified,Small,Zip,Up to 23 Litres,Not specified,Purple,Puma,1699
630,54805,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Ivory Tag Plaided Medley Red Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, White",Ivory Tag,2350
631,20528,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Baggit Women Kool Excel Blue Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Blue,Baggit,1675
632,25866,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,American Tourister Unisex Blue Backpack,Not specified,Polyester,Not specified,Graphic,Not specified,Large,Flap,Not specified,Not specified,"Blue, Black, Purple",AMERICAN TOURISTER,1050
633,9587,Unisex,Accessories,Bags,Handbags,Fall,2011.0,Casual,Puma Unisex Yellow Sling Bag,Sling Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Yellow,Puma,2299
634,49540,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Rocia Women Beige Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Rocia,1790
635,25268,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Red & Grey Checks Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, Charcoal",Lino Perros,1995
636,58264,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Beige Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Baggit,1575
637,7079,Unisex,Accessories,Bags,Duffel Bag,Winter,2015.0,Casual,Wildcraft Unisex Blue Duffle Bag,Not specified,Canvas,Regular,Solid,Detachable Shoulder Strap and Handles with Velcro,Medium,Zip,Not specified,Not specified,Blue,Wildcraft,1795
638,15436,Women,Accessories,Bags,Handbags,Fall,2011.0,Casual,Hidekraft Women Leather Maroon Handbags,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Maroon,Hidekraft,1799
639,47411,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Purple Bag,Handheld Bag,Synthetic,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,Purple,Baggit,550
640,26426,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Spice Art Women Leatherette Bronze Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Bronze,Spice Art,1045
641,35203,Unisex,Accessories,Bags,Backpacks,Summer,2015.0,Casual,Wildcraft Unisex Red & Black Backpack,Not specified,Nylon,Not specified,Not specified,Not specified,Large,Drawstring,Not specified,Not specified,"Red, Black",Wildcraft,1395
642,9914,Women,Accessories,Bags,Handbags,Fall,2011.0,Casual,Puma Women Core Lite Shopper Black Bags,Shoulder Bag,Not specified,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,"Black, White, Green",Puma,1299
643,51322,Unisex,Accessories,Bags,Backpacks,Summer,2015.0,Casual,Wildcraft Unisex Grey & Black Laptop Backpack,Not specified,Nylon,Not specified,Not specified,Not specified,Medium,Drawstring,Not specified,Not specified,"Grey, Black",Wildcraft,2995
644,15294,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,ADIDAS Originals Unisex ST Bpack GR Black Backpacks,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS Originals,1699
645,54496,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Black Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lino Perros,2495
646,25257,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Leatherette Tan Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Tan,Lino Perros,2495
647,7610,Men,Accessories,Bags,Messenger Bag,Summer,2011.0,Casual,Wrangler Men Chocolate Canvas Bag,Not specified,Canvas,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Wrangler,1045
648,16075,Unisex,Accessories,Bags,Laptop Bag,Fall,2011.0,Casual,Belkin Unisex Stealth Slip Case Black Laptop Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Belkin,1899
649,43277,Women,Accessories,Bags,Handbags,Winter,2012.0,Casual,Murcia Women Lavender Handbag,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Lavender,Murcia,1200
650,27732,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Brown Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Brown,Murcia,1720
651,20517,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Baggit Women Turnoff Taj Brown Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Brown,Baggit,2000
652,25859,Unisex,Accessories,Bags,Laptop Bag,Winter,2015.0,Casual,American Tourister Unisex Speedair Black Small Laptop Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,AMERICAN TOURISTER,2850
653,47418,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Beige Handbag,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Baggit,1700
654,29003,Men,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Cabarelli Men Black Backpack,Not specified,Nylon,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,CABARELLI,995
655,52768,Women,Accessories,Bags,Handbags,Fall,2012.0,Casual,Fiorelli Women Black Leather Handbag,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Fiorelli,2799
656,8235,Women,Accessories,Bags,Handbags,Winter,2016.0,Casual,Fastrack Women Black Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Blue",Fastrack,895
657,46966,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Bulchee Women Brown Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,BULCHEE,3499
658,10724,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Black Black Handbags,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Murcia,3625
659,4601,Unisex,Accessories,Bags,Rucksacks,Winter,2015.0,Travel,Wildcraft Unisex Blue & Grey Rucksack,Not specified,Nylon,"Other, Other",Colourblocked,Ergonomic,Medium,Drawstring,Up to 30 Litres,Not specified,"Blue, Grey",Wildcraft,4299
660,7084,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Unisex Olive Green Backpack,Not specified,Nylon,Not specified,Not specified,Not specified,Medium,Drawstring,Not specified,Not specified,Olive,Wildcraft,1095
661,9922,Women,Accessories,Bags,Handbags,Fall,2011.0,Casual,Puma Women Ferrari LS Shopper White Handbags,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Puma,3499
662,53671,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Orange Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Orange,KIARA,750
663,21251,Unisex,Accessories,Bags,Duffel Bag,Fall,2011.0,Casual,Skybags Unisex Red Duffle Bag,Not specified,Synthetic,Not specified,Not specified,Not specified,Medium,Not specified,Not specified,Not specified,Red,Skybags,1070
664,25295,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Sporty Purple Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Lino Perros,595
665,1525,Unisex,Accessories,Bags,Backpacks,Fall,2010.0,Casual,Puma Deck Navy Blue Backpack,Not specified,Nylon,Not specified,Not specified,Not specified,Medium,Drawstring,Not specified,Not specified,Navy Blue,Puma,1299
666,34121,Unisex,Accessories,Bags,Laptop Bag,Summer,2012.0,Casual,Turtle Unisex Black Laptop Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Turtle,1995
667,49549,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Rocia Women Green Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Rocia,1390
668,25261,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Canvas Beige Handbag,Not specified,Canvas,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Lino Perros,1995
669,36676,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Paridhan Women Red Handbag,Not specified,Fabric,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Paridhan,1955
670,52333,Women,Accessories,Bags,Clutches,Winter,2016.0,Casual,ToniQ Women Black Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ToniQ,899
671,20521,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Baggit Women Brown Map Taj Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Brown,Baggit,2450
672,27704,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Purple Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Purple,Murcia,1550
673,52565,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Mod'acc Women Black Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Mod-acc,1195
674,34777,Women,Accessories,Bags,Handbags,Summer,2015.0,Casual,Be For Bag Women Pack of 3 Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red, Pink",Be For Bag,599
675,57225,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Red Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Murcia,1350
676,53685,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Black Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,KIARA,750
677,25259,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Leatherite Beige Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Beige, Grey",Lino Perros,1695
678,58255,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Baggit Women Maroon Purse,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Maroon,Baggit,525
679,8232,Women,Accessories,Bags,Handbags,Winter,2016.0,Casual,Fastrack Women Black Sling Bag,Sling Bag,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Fastrack,1295
680,54498,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Brown Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lino Perros,2495
681,53649,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Grey Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,KIARA,950
682,21269,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,Footloose Unisex Kapto Rucksack Black Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,FOOTLOOSE,1450
683,29004,Men,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Cabarelli Men Black Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,CABARELLI,995
684,51922,Women,Accessories,Bags,Handbags,Summer,2016.0,Casual,Nyk Women Lavender Abelia Handbag,Handheld Bag,Synthetic Leather,Not specified,Solid,Not specified,Regular,Zip,Not specified,Not specified,"Lavender, Brown",Nyk,1399
685,54834,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Ivory Tag Dazzling Rossete Brown Sling Bag,Sling Bag,Canvas,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Brown, Multi",Ivory Tag,2150
686,54008,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Brown Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,KIARA,2850
687,28921,Men,Accessories,Bags,Laptop Bag,Summer,2012.0,Casual,Cabarelli Men Black Laptop Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,CABARELLI,2250
