,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Type,Material,Details,Shape,Colour,Brand,Price
398,21288,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Women Oversized Sunglasses AS205-C1,Oversized Sunglasses,Plastic,Polarised Lens,Long,Black,Allen Solly,3000
399,23721,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men High Street Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Black",Ray-Ban,3490
400,30560,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Opium Men Aviator Gold Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Brown",OPIUM,1785
401,38190,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Unisex Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Polaroid,3661
402,28302,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Sunglasses,Aviator Sunglasses,Not specified,UV Protected Lens,Long,Purple,Fastrack,2499
403,16855,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, White",I DEE,1740
404,38164,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Men Sunglasses,Other Sunglasses,Not specified,Not specified,Long,White,Miami Blues,915
405,48213,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Brown Sunglasses,Other Sunglasses,Plastic,Regular Lens,Oval,Brown,United Colors of Benetton,3650
406,38199,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Unisex Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Silver, Black",Polaroid,3786
407,50211,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Stoln Women Purple Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Oval,Purple,Stoln,445
408,21286,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Women Sunglasses AS203-C3,Oval Sunglasses,Metal,UV Protected Lens,Long,"Black, Steel",Allen Solly,3250
409,30556,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Opium Men Sports Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,OPIUM,1575
410,16094,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,M tv Women My Fab Eyewear Red Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Red, Brown",MTV,1550
411,23717,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Black",Ray-Ban,4290
412,16863,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Women Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1550
413,8672,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Fastrack Black sunglass with golden rim Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Fastrack,2799
414,28334,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Black Sunglasses,Other Sunglasses,Metal,Regular Lens,Long,"Black, Grey",I DEE,1590
415,48225,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men White Frame Sunglasses,Other Sunglasses,Plastic,Regular Lens,Long,"White, Black",United Colors of Benetton,3850
416,23728,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men High Street Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Ray-Ban,5090
417,16897,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Police Women Casual Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Police,7300
418,8686,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Basics Gradient Sunglasses P185PR2F,Oversized Sunglasses,Not specified,UV Protected Lens,Long,Pink,Fastrack,1499
419,30569,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Opium Men Aviator Brown Sunglass,Other Sunglasses,Not specified,Not specified,Long,Brown,OPIUM,2085
420,21275,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Unisex Sunglasses AS123-C3,Rectangle Sunglasses,Plastic,Regular Lens,Long,Brown,Allen Solly,1950
421,23710,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Wayfarer II Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Ray-Ban,6690
422,16093,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,M tv Women My Fab Eyewear Grey Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Grey, Brown",MTV,1550
423,21281,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Women Sunglasses AS166-C3,Square Sunglasses,Plastic,UV Protected Lens,Long,Brown,Allen Solly,2000
424,8681,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Sunglasses,Aviator Sunglasses,Metal,UV Protected Lens,Long,Blue,Fastrack,1999
425,16890,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Police Unisex Casual Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Police,8350
426,48222,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Women Black Sunglasses,Other Sunglasses,Plastic,Regular Lens,Long,Black,United Colors of Benetton,3450
427,8675,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Fastrack,1995
428,16864,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1210
429,28417,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Copper Sunglasses,Aviator Sunglasses,Metal,Not specified,Long,"Copper, Brown",I DEE,1950
430,8707,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Fastrack,2895
431,58552,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Sunglasses,Other Sunglasses,Plastic,Regular Lens,Oval,Brown,Miami Blues,1615
432,48196,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,Aviator Sunglasses,Metal,Polarised Lens,Long,Black,United Colors of Benetton,3850
433,38215,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Men Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Polaroid,3661
434,21338,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Gold Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Maroon",Louis Philippe,3000
435,9413,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Campus Green Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Green,Fastrack,1699
436,23696,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Predator 2 Sunglasses,Other Sunglasses,Plastic,Not specified,Long,Black,Ray-Ban,4290
437,29956,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Cat Men Metal Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Brown",CAT,3990
438,21307,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Celine Dion Women Cream Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Cream, Brown",Celine Dion,5000
439,30275,Men,Accessories,Eyewear,Sunglasses,Summer,2017.0,Casual,Speedo Men Sheet Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Grey, Brown",Speedo,2920
440,38212,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Men Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Steel, Black",Polaroid,3786
441,28410,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Steel Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Steel, Grey",I DEE,1760
442,8700,Women,Accessories,Eyewear,Sunglasses,Summer,2017.0,Casual,Fastrack Women Basics Sunglasses P179BR2F,Oval Sunglasses,Plastic,UV Protected Lens,Long,Brown,Fastrack,1999
443,21300,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Celine Dion Women Copper Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Brown",Celine Dion,7000
444,17206,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,United Colors of Benetton,3850
445,28279,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Brown Sunglasses,Oval Sunglasses,Not specified,Not specified,Long,Brown,Fastrack,1899
446,38224,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Women Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Polaroid,3786
447,21309,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Celine Dion Women Black Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Black",Celine Dion,4125
448,28284,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Long,Black,Fastrack,1799
449,28426,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men White Sunglasses,Not specified,Not specified,Not specified,Not specified,"White, Grey, Beige",I DEE,1590
450,23698,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Predator Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Blue",Ray-Ban,6390
451,17230,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, White",United Colors of Benetton,3650
452,29967,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Cat Men Copper Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Black",CAT,3150
453,48198,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,Aviator Sunglasses,Metal,Regular Lens,Oval,Black,United Colors of Benetton,3850
454,28419,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Steel Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Steel, Black",I DEE,1950
455,8709,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Fastrack,1999
456,28277,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Steal Sunglasses,Other Sunglasses,Not specified,UV Protected Lens,Long,"Steel, Black",Fastrack,1699
457,28421,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,2150
458,17208,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Funky Eyewear Blue Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Grey,United Colors of Benetton,3850
459,28283,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Fastrack,1799
460,21331,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Sunglasses LP203-C3,Rectangle Sunglasses,Plastic,Not specified,Long,"Black, Steel",Louis Philippe,3500
461,29960,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Cat Men Metal Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Brown",CAT,3990
462,39994,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Metallic Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Oval,"Metallic, Black",Park Avenue,3895
463,17607,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Cat Unisex Classic Steal Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Silver, Black",CAT,2500
464,30673,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Gold Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Brown",Park Avenue,2350
465,49670,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass,Other Sunglasses,Metal,Regular Lens,Long,White,United Colors of Benetton,3850
466,58530,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Unisex Sunglasses,Other Sunglasses,Plastic,Regular Lens,Oval,Black,Miami Blues,1615
467,29137,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Vogue Women Pink Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Pink, Black",vogue,4930
468,30674,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Grey Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Grey, Purple",Park Avenue,2350
469,40167,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Black UV Protected Sporty Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Long,"Black, Brown",Fastrack,1899
470,30680,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Park Avenue,2950
471,29130,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Vogue Women Purple Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Purple,vogue,4930
472,49677,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Women Sunglass,Not specified,Plastic,Regular Lens,Not specified,"Grey, Red",United Colors of Benetton,3650
473,51688,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Brown Sunglasses,Other Sunglasses,Plastic,Polarised Lens,Oval,Brown,Louis Philippe,3500
474,58537,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Men Sunglasses,Not specified,Metal,Regular Lens,Not specified,Black,Miami Blues,1915
475,21354,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Van Heusen Women Casual Gold Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Brown",Van Heusen,3500
476,29139,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Vogue Women Black Sunglasses,Other Sunglasses,Plastic,Not specified,Long,Black,vogue,4940
477,51675,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Gold Sunglasses,Not specified,Metal,Polarised Lens,Not specified,"Gold, Brown",Louis Philippe,3500
478,51681,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Aviator Sunglasses LP208-C2,Aviator Sunglasses,Metal,Not specified,Oval,"Grey, Black",Louis Philippe,3500
479,28212,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Carbon Fibre Copper Sunglasses,Aviator Sunglasses,Not specified,Not specified,Long,"Copper, Brown",Ray-Ban,10890
480,16945,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Image Women Classic Eyewear Pink Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Pink, Steel",Image,2050
481,49679,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass,Other Sunglasses,Metal,Regular Lens,Oval,Bronze,United Colors of Benetton,4100
482,51686,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Golden Sunglass,Other Sunglasses,Metal,Regular Lens,Oval,Gold,Louis Philippe,3500
483,58539,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Men Sunglasses,Aviator Sunglasses,Metal,Regular Lens,Oval,Black,Miami Blues,1915
484,51672,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Maroon Sunglasses,Other Sunglasses,Metal,Regular Lens,Oval,"Silver, Maroon",Louis Philippe,3500
485,21353,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Van Heusen Women Oversized Sunglasses VH163-C3,Oversized Sunglasses,Plastic,UV Protected Lens,Long,"Red, Brown",Van Heusen,2750
486,16942,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Image Women Classic Eyewear Purple  Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Purple, Brown",Image,2050
487,38241,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Unisex Sunglasses,Not specified,Not specified,Not specified,Not specified,Brown,Polaroid,3661
488,40169,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men UV protected Sporty Wrap Black Sunglasses,Not specified,Not specified,UV Protected Lens,Oval,Black,Fastrack,1999
489,17209,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Women Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, White",United Colors of Benetton,3650
490,38222,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Unisex Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Polaroid,3103
491,28282,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Purple Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Purple,Fastrack,1699
492,30289,Men,Accessories,Eyewear,Sunglasses,Summer,2017.0,Casual,Speedo Men Sheet Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Green",Speedo,2920
493,28420,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Copper Sunglasses,Other Sunglasses,Metal,Not specified,Long,"Copper, Brown",I DEE,1950
494,21330,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Gold Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Brown",Louis Philippe,3500
495,29961,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Cat Men Sheet Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,CAT,3990
496,23699,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Predator Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Ray-Ban,250
497,28285,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Fastrack,1399
498,29959,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Cat Men Metal Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Brown",CAT,3990
499,21308,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Celine Dion Women Grey Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Grey, Black",Celine Dion,5000
500,38225,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Women Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Polaroid,3786
501,48199,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,Other Sunglasses,Metal,Regular Lens,Oval,Black,United Colors of Benetton,3650
502,8708,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Fastrack,899
503,28418,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1950
504,17231,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Women Funky Eyewear Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,United Colors of Benetton,3000
505,21337,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Gold Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Brown",Louis Philippe,3000
506,8701,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Basics Black Sunglasses,Oversized Sunglasses,Not specified,UV Protected Lens,Long,Black,Fastrack,1799
507,28411,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Copper Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Brown",I DEE,1760
508,38213,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Men Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Polaroid,3661
509,30287,Men,Accessories,Eyewear,Sunglasses,Summer,2017.0,Casual,Speedo Men Sheet Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Red",Speedo,2920
510,28278,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Fastrack,1799
