,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Fit,Length,Material,Pattern,Collar,Sleeve,Weave,Details,Distress,Waist Rise,Colour,Brand,Price
599,6566,Men,Apparel,Bottomwear,Shorts,Summer,2011.0,Sports,Nike Men's Green Shorts,Regular Fit,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Green, White",Nike,1695.0
600,12671,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Casual,Probase Men Check Red Shorts,Not specified,Not specified,Cotton,Checked,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Red, Black",Probase,1199.0
601,16225,Women,Apparel,Bottomwear,Capris,Fall,2011.0,Ethnic,Puma Women Capri Sweat Black Capris,Loose Fit,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Black,Puma,1199.0
602,44666,Women,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Wills Lifestyle Women Brown Trousers,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Wills Lifestyle,1999.0
603,14116,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Flying Machine Men Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,Flying Machine,1599.0
604,41314,Women,Apparel,Bottomwear,Leggings,Fall,2012.0,Casual,Aurelia Women Black Leggings,Not specified,Ankle Length,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,AURELIA,399.0
605,3484,Women,Apparel,Bottomwear,Capris,Fall,2010.0,Sports,ADIDAS Women Darkcinde Brown Capri,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Brown,ADIDAS,1399.0
606,5773,Women,Apparel,Bottomwear,Shorts,Summer,2011.0,Casual,Jealous 21 Women's Black Short,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Jealous 21,1199.0
607,33506,Women,Apparel,Bottomwear,Capris,Summer,2012.0,Casual,Doodle Kids Girl  Green Capris,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Green,Doodle,849.0
608,32249,Women,Apparel,Bottomwear,Salwar,Summer,2012.0,Ethnic,Fabindia Women Printed White Salwar,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Fabindia,530.0
609,57088,Women,Apparel,Bottomwear,Skirts,Summer,2012.0,Casual,Elle Women Teal Skirt,Not specified,Not specified,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Teal,Elle,2400.0
610,9175,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Locomotive Men Banks Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,LOCOMOTIVE,1429.0
611,18710,Women,Apparel,Bottomwear,Skirts,Fall,2011.0,Casual,Arrow Woman Printed Tan Skirt,Not specified,Not specified,Polyester,Printed,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Tan,Arrow Woman,1699.0
612,26823,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Highlander Men Grey Trousers,Slim Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,HIGHLANDER,909.0
613,29057,Men,Apparel,Bottomwear,Tracksuits,Summer,2012.0,Sports,ADIDAS Men Black Tracksuit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,3999.0
614,37199,Boys,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,United Colors of Benetton Boys Check Blue Shorts,Not specified,Not specified,Cotton,Checked,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Blue, White",United Colors of Benetton,899.0
615,27905,Women,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Scullers For Her Black Trousers,Slim Fit,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,SCULLERS FOR HER,1399.0
616,14129,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Flying Machine Men Washed Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,Flying Machine,2149.0
617,28515,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Sports,Nike Men Woven White Shorts,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Nike,1895.0
618,33961,Women,Apparel,Bottomwear,Leggings,Summer,2012.0,Casual,Femella Women Red Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Femella,575.0
619,47677,Women,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Femella Women Black Animal Print Trousers,Not specified,Not specified,Not specified,Printed,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Beige",Femella,1090.0
620,54052,Women,Apparel,Bottomwear,Leggings,Summer,2012.0,Casual,Myntra Women Navy Blue Leggings,Not specified,Ankle Length,Viscose Rayon,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Myntra,399.0
621,4809,Men,Apparel,Bottomwear,Shorts,Summer,2011.0,Sports,ADIDAS Men's Prophecy Navy Blue Short,Not specified,Not specified,Polyester,Striped,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Navy Blue,ADIDAS,1499.0
622,12223,Men,Apparel,Bottomwear,Trousers,Summer,2013.0,Formal,Basics Men Solid Grey Trousers,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Basics,899.0
623,8892,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Scullers Men Navy Blue Trousers,Slim Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,SCULLERS,1899.0
624,28944,Women,Apparel,Bottomwear,Leggings,Summer,2012.0,Casual,BIBA OUTLET Women Pink Leggings,Not specified,Ankle Length,"Cotton, Cotton",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Biba,399.0
625,13305,Women,Apparel,Bottomwear,Skirts,Fall,2011.0,Casual,Gini and Jony Kids Girls Solid Red Skirts,Not specified,Not specified,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Gini and Jony,799.0
626,41322,Women,Apparel,Bottomwear,Leggings,Summer,2012.0,Ethnic,Aurelia Women Orange Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Orange,AURELIA,399.0
627,57075,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Elle Blue Jeans,Regular Fit,Regular,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,"No Fade, Stretchable",Clean Look,Mid-Rise,Blue,Elle,2200.0
628,51382,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Myntra Men Beige Shorts,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Beige,Myntra,699.0
629,43223,Women,Apparel,Bottomwear,Trousers,Fall,2012.0,Formal,United Colors of Benetton Women Black Trouser,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,United Colors of Benetton,1999.0
630,16021,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Casual,Turtle Solid Men Black Trouser,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Turtle,1395.0
631,9143,Women,Apparel,Bottomwear,Jeans,Summer,2013.0,Casual,Lee Women Blue Skinny Fit Stretchable Jeans,Skinny Fit,Regular,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,"Light Fade, Stretchable",Clean Look,Mid-Rise,Blue,Lee,2099.0
632,12812,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Sports,Nike Men Football/Soccer Black Shorts,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,1895.0
633,32429,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Sports,ADIDAS Men Training Black Shorts,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Black, White",ADIDAS,1199.0
634,53248,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,Mark Taylor Men Charcoal Black Striped Trousers,Not specified,Not specified,"Polyester, Viscose Rayon",Striped,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Charcoal,Mark Taylor,779.0
635,12678,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Casual,Probase Men Check Black Trousers,Not specified,Not specified,Cotton,Checked,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Probase,1649.0
636,29405,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,Genesis Men Charcoal Trousers,Slim Fit,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Charcoal,Genesis,1499.0
637,38577,Men,Apparel,Bottomwear,Track Pants,Summer,2012.0,Sports,Nike Men Breakline Navy Blue Track Pants,Not specified,Not specified,"Blended, Polyester",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, White",Nike,1495.0
638,33957,Women,Apparel,Bottomwear,Leggings,Spring,2012.0,Casual,Femella Women Black Leggings,Not specified,Ankle Length,Blended,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Femella,575.0
639,13108,Men,Apparel,Bottomwear,Track Pants,Fall,2011.0,Sports,ADIDAS Men Pant Climalite Blue Track Pants,Not specified,Not specified,Polyester,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,ADIDAS,2199.0
640,39809,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,Peter England Men Brown Trousers,Not specified,Not specified,Not specified,Striped,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Peter England,999.0
641,36841,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Spykar Women Renegade Navy Blue Jeans,Slim Fit,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Low-Rise,Navy Blue,SPYKAR,2199.0
642,16214,Men,Apparel,Bottomwear,Track Pants,Fall,2011.0,Sports,Puma Men Heroes Navy Blue Track Pant,Not specified,Not specified,Polyester,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, White",Puma,1699.0
643,25036,Women,Apparel,Bottomwear,Leggings,Fall,2011.0,Casual,Nike Women Depth Long Grey Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Nike,1195.0
644,43224,Women,Apparel,Bottomwear,Trousers,Fall,2012.0,Formal,United Colors of Benetton Women Black Trouser,Not specified,Not specified,"Cotton, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Black,United Colors of Benetton,2499.0
645,39831,Girls,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Gini and Jony Girls Core Magenta Shorts,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Magenta,Gini and Jony,549.0
646,37197,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Jeans,Slim Fit,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Low-Rise,Navy Blue,United Colors of Benetton,2499.0
647,57072,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Elle Women Blue Jeans,Slim Fit,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Heavy Fade,Low Distress,Low-Rise,Blue,Elle,1800.0
648,13302,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Beige Shorts,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Beige,Gini and Jony,699.0
649,28943,Women,Apparel,Bottomwear,Leggings,Summer,2012.0,Casual,BIBA OUTLET Women Green Leggings,Not specified,Ankle Length,"Cotton, Cotton",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Biba,399.0
650,14127,Men,Apparel,Bottomwear,Jeans,Winter,2016.0,Casual,Flying Machine Men Washed Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,Flying Machine,1999.0
651,57086,Women,Apparel,Bottomwear,Skirts,Summer,2012.0,Casual,Elle Women Pink Vintage Skirt,Not specified,Mini,Linen,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Elle,1800.0
652,12224,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Basics Men Solid Brown Trousers,Slim Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Basics,1399.0
653,54055,Women,Apparel,Bottomwear,Leggings,Summer,2012.0,Casual,Myntra Women Rust Leggings,Not specified,Ankle Length,Viscose Rayon,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Rust,Myntra,399.0
654,32247,Women,Apparel,Bottomwear,Patiala,Summer,2012.0,Ethnic,Fabindia Women Printed Green Patiala,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Fabindia,930.0
655,14118,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Flying Machine Men Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,Flying Machine,2199.0
656,46903,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Peter England Men Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Heavy Fade,Mildly Distressed,Low-Rise,Blue,Peter England,1499.0
657,28140,Men,Apparel,Bottomwear,Shorts,Summer,2016.0,Casual,Jockey SPORT Men Navy Blue Shorts 9411,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Navy Blue, Grey Melange",Jockey,539.0
658,2558,Women,Apparel,Bottomwear,Track Pants,Summer,2011.0,Casual,Domyos Women Trompette Track Pant,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Domyos,799.0
659,33508,Women,Apparel,Bottomwear,Skirts,Summer,2012.0,Casual,Doodle Kids Girl Washed Blue Skirt,Not specified,Not specified,Cotton Blend,Washed,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Doodle,749.0
660,8406,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Sports,ADIDAS Men M Rsp Short Sleeve White Shorts,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Silver",ADIDAS,1299.0
661,16019,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Casual,Turtle Check Men Grey Trouser,Not specified,Not specified,Cotton,Checked,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Turtle,1595.0
662,17903,Women,Apparel,Bottomwear,Track Pants,Fall,2011.0,Sports,Nike Women Trainng Grey Track Pant,Not specified,Not specified,Blended,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Nike,2195.0
663,38570,Women,Apparel,Bottomwear,Capris,Summer,2012.0,Sports,Nike Womens Black Capris,Slim Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,"Black, Pink",Nike,1595.0
664,4831,Men,Apparel,Bottomwear,Track Pants,Summer,2011.0,Sports,ADIDAS Men's Black White Stripes Track Pant,Not specified,Not specified,Polyester,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, White",ADIDAS,999.0
665,27598,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Scullers Men Check Grey Trousers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,SCULLERS,1899.0
666,29402,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,Genesis Men Black Trousers,Slim Fit,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Genesis,1499.0
667,7688,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Sports,Puma Men's Logo Bermuda Grey Short,Not specified,Not specified,Polyester,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Puma,1299.0
