,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Fine Jewellery,Design,Base Metal,Stone Type,Type,Colour,Brand,Price
401,48733,Men,Accessories,Jewellery,Bangle,Summer,2013.0,Casual,Revv Men Steel Bangle,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,3300
402,48959,Men,Accessories,Jewellery,Ring,Summer,2013.0,Casual,Revv Men Steel Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,575
403,58131,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Rreverie Silver Earrings,Fine Jewellery,Not specified,Silver,Turquoise,Drop Earrings,Silver,Rreverie,2449
404,43780,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Ethnic,Royal Diadem Green Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Green,Royal Diadem,895
405,48966,Men,Accessories,Jewellery,Ring,Summer,2012.0,Casual,Revv Men Steel Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,975
406,54161,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Femella Golden Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Femella,650
407,48992,Women,Accessories,Jewellery,Ring,Summer,2012.0,Casual,Lucera Women Silver Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,1350
408,46034,Women,Accessories,Jewellery,Jewellery Set,Winter,2016.0,Casual,Estelle Women Gold Jewellery Set,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,2365
409,43789,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Ethnic,Royal Diadem Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Royal Diadem,1095
410,54168,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Femella Silver Balls Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Femella,650
411,58107,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Rreverie Golden Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Gold, Silver",Rreverie,1545
412,54157,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Femella Braided Grey Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Grey,Femella,590
413,48950,Men,Accessories,Jewellery,Ring,Summer,2013.0,Casual,Revv Men Steel Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,1170
414,58138,Women,Accessories,Jewellery,Ring,Fall,2012.0,Casual,Rreverie Silver Ring,Fine Jewellery,Not specified,Silver,Not specified,Not specified,"Silver, Black",Rreverie,2549
415,31706,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Ethnic,Fabindia Women Ananya Gold Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Fabindia,1490
416,58100,Women,Accessories,Jewellery,Pendant,Winter,2012.0,Casual,Rreverie Women Multi Coloured Pendant with Chain,Fine Jewellery,Not specified,Not specified,Onyx,Not specified,"Silver, Red, Blue",Rreverie,2695
417,46208,Women,Accessories,Jewellery,Bangle,Winter,2015.0,Casual,Adrika Women Black Bangle,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Black, Silver",Adrika,125
418,52862,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Adrika Green Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Green, Gold, Red",Adrika,225
419,58590,Women,Accessories,Jewellery,Necklace and Chains,Winter,2016.0,Casual,ToniQ Women Blue Necklace,Fine Jewellery,Minimal,Not specified,Not specified,Necklace,Blue,ToniQ,289
420,48702,Women,Accessories,Jewellery,Earrings,Summer,2013.0,Casual,Lucera Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,3100
421,48968,Men,Accessories,Jewellery,Ring,Summer,2013.0,Casual,Revv Men Steel Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,1170
422,43745,Women,Accessories,Jewellery,Bangle,Summer,2012.0,Casual,Royal Diadem Set of 2 Green Bangles,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Green, Red, Gold",Royal Diadem,1545
423,54150,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Femella Orange Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Orange, Brown",Femella,590
424,43711,Women,Accessories,Jewellery,Bangle,Summer,2012.0,Ethnic,Royal Diadem Set of 2 Golden Bangles,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Royal Diadem,1545
425,49019,Women,Accessories,Jewellery,Ring,Fall,2012.0,Casual,Lucera Women Set of Two Silver Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2200
426,46051,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Casual,Estelle Gold Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Drop Earrings,Gold,Estelle,599
427,42637,Women,Accessories,Jewellery,Bracelet,Winter,2015.0,Casual,Estelle Women Gold Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,849
428,48903,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Women Silver Pendant with Chain,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2374
429,35133,Women,Accessories,Jewellery,Bracelet,Winter,2012.0,Casual,Allen Solly Woman Cream Bangle,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Cream,Allen Solly Woman,295
430,48769,Women,Accessories,Jewellery,Jewellery Set,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,White,Miki Pearl,2400
431,35301,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Ethnic,Fabindia Women Ananya Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Silver, Blue",Fabindia,1390
432,49026,Women,Accessories,Jewellery,Ring,Summer,2013.0,Casual,Lucera Women Silver Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,3800
433,52836,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Adrika Women Red & Gold Earrings,Fine Jewellery,Not specified,Metal,Artificial Beads,Drop Earrings,"Red, Gold",Adrika,245
434,48590,Women,Accessories,Jewellery,Earrings,Summer,2013.0,Casual,Lucera Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,4075
435,48756,Women,Accessories,Jewellery,Jewellery Set,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,White,Miki Pearl,2400
436,48564,Men,Accessories,Jewellery,Bracelet,Summer,2013.0,Casual,Revv Men Steel Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,1520
437,56208,Women,Accessories,Jewellery,Pendant,Winter,2016.0,Casual,Estelle Women Gold Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,449
438,42608,Women,Accessories,Jewellery,Pendant,Winter,2016.0,Casual,Estelle Women Gold Pendant with Chain,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,449
439,48332,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Pitaraa Golden Fish Scale Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Pitaraa,899
440,35306,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Ethnic,Fabindia Women Ananya Gold Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Gold, Red",Fabindia,1490
441,35134,Women,Accessories,Jewellery,Bracelet,Summer,2012.0,Casual,Allen Solly Woman Navy Blue Bangle,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Navy Blue,Allen Solly Woman,295
442,43716,Women,Accessories,Jewellery,Bangle,Summer,2012.0,Casual,Royal Diadem Set of 2 Golden Bangles,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Royal Diadem,1545
443,52200,Women,Accessories,Jewellery,Pendant,Fall,2012.0,Casual,Lencia Sterling Silver Pendant,Fine Jewellery,Not specified,Silver,Not specified,Not specified,Silver,Lencia,2190
444,48335,Women,Accessories,Jewellery,Necklace and Chains,Winter,2012.0,Casual,Pitaraa Silver Coil Flower Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Pitaraa,899
445,48563,Men,Accessories,Jewellery,Bracelet,Summer,2012.0,Casual,Revv Men Steel Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,960
446,48751,Women,Accessories,Jewellery,Bangle,Summer,2013.0,Casual,Lucera Women Silver Bangle,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,4950
447,35339,Women,Accessories,Jewellery,Pendant,Winter,2016.0,Ethnic,Fabindia Women Anusuya Green Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Green,Fabindia,990
448,48597,Women,Accessories,Jewellery,Earrings,Summer,2013.0,Casual,Lucera Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2610
449,52831,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Adrika White Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"White, Gold, Orange",Adrika,95
450,49021,Women,Accessories,Jewellery,Ring,Summer,2013.0,Casual,Lucera Women Silver Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,3350
451,56206,Women,Accessories,Jewellery,Pendant,Winter,2016.0,Casual,Estelle Women Gold Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,499
452,42606,Women,Accessories,Jewellery,Pendant,Winter,2016.0,Casual,Estelle Women Gold Pendant with Chain,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,900
453,48758,Women,Accessories,Jewellery,Jewellery Set,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,White,Miki Pearl,2400
454,35330,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Fabindia,260
455,46060,Women,Accessories,Jewellery,Bracelet,Winter,2016.0,Casual,Estelle Women Gold Plated Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,1099
456,48767,Women,Accessories,Jewellery,Jewellery Set,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,White,Miki Pearl,2400
457,42639,Women,Accessories,Jewellery,Bracelet,Winter,2016.0,Casual,Estelle Women Gold Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,799
458,49017,Women,Accessories,Jewellery,Ring,Summer,2013.0,Casual,Lucera Women Set of Two Silver Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2225
459,52209,Women,Accessories,Jewellery,Pendant,Fall,2012.0,Casual,Lencia Sterling Silver Pendant,Fine Jewellery,Not specified,Silver,Not specified,Not specified,Silver,Lencia,2125
460,48793,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Women Silver Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,4150
461,43727,Women,Accessories,Jewellery,Bangle,Summer,2012.0,Casual,Royal Diadem Set of 2 Golden Bangles,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Gold, Maroon",Royal Diadem,1545
462,48599,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Lucera Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,1350
463,35337,Women,Accessories,Jewellery,Pendant,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Silver, Green",Fabindia,490
464,42601,Women,Accessories,Jewellery,Pendant,Winter,2016.0,Casual,Estelle Women Gold Pendant with Chain,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,749
465,56201,Women,Accessories,Jewellery,Jewellery Set,Winter,2016.0,Casual,Estelle Women Gold Earring & Pendant Set,Fine Jewellery,Not specified,Not specified,Not specified,Pendant and Earrings,Gold,Estelle,749
466,48935,Women,Accessories,Jewellery,Ring,Summer,2015.0,Casual,Lucera Women Silver Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,4700
467,48794,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Women Silver Pendant with Chain,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2550
468,49010,Women,Accessories,Jewellery,Ring,Summer,2012.0,Casual,Lucera Women Silver Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2250
469,43718,Women,Accessories,Jewellery,Bangle,Summer,2012.0,Casual,Royal Diadem Set of 2 Silver Bangles,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Royal Diadem,1545
470,48760,Women,Accessories,Jewellery,Jewellery Set,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,White,Miki Pearl,2400
471,35308,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Fabindia,490
472,58591,Women,Accessories,Jewellery,Necklace and Chains,Winter,2016.0,Casual,ToniQ Women Coral Necklace,Fine Jewellery,Minimal,Not specified,Not specified,Necklace,"Orange, Gold",ToniQ,249
473,48969,Men,Accessories,Jewellery,Ring,Summer,2012.0,Casual,Revv Men Steel Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,1075
474,52863,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Adrika Green Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Green, Gold, Black",Adrika,495
475,48956,Men,Accessories,Jewellery,Ring,Summer,2013.0,Casual,Revv Men Steel Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,1075
476,54151,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Femella Golden Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Femella,790
477,31700,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Ethnic,Fabindia Women Ananya Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Fabindia,890
478,43744,Women,Accessories,Jewellery,Bangle,Summer,2012.0,Casual,Royal Diadem Set of 2 Turquoise Blue Bangles,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Turquoise Blue, Gold",Royal Diadem,1545
479,52864,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Adrika Red Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Red, Gold, Green",Adrika,125
480,43788,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Ethnic,Royal Diadem Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Royal Diadem,1045
481,54169,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Femella Brown Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Brown, Peach",Femella,850
482,48704,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Lucera Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,1950
483,58139,Women,Accessories,Jewellery,Ring,Fall,2012.0,Casual,Rreverie Silver Ring,Fine Jewellery,Not specified,Silver,Quartz,Not specified,Silver,Rreverie,2549
484,31707,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Ethnic,Fabindia Women Ananya Gold Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Gold, Red",Fabindia,1490
485,54156,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Femella Golden Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Femella,950
486,52852,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Adrika White Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"White, Gold",Adrika,225
487,48732,Men,Accessories,Jewellery,Bangle,Summer,2012.0,Casual,Revv Men Steel Bangle,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,1980
488,48958,Men,Accessories,Jewellery,Ring,Summer,2013.0,Casual,Revv Men Steel Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,775
489,48993,Women,Accessories,Jewellery,Ring,Fall,2012.0,Casual,Lucera Women Silver Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,3100
490,46207,Women,Accessories,Jewellery,Bangle,Winter,2015.0,Casual,Adrika Women Pink Bangle,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"White, Gold, Pink",Adrika,125
491,48967,Men,Accessories,Jewellery,Ring,Summer,2012.0,Casual,Revv Men Steel Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,1075
492,54160,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Femella Heavy Beads Gold & Pink Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Gold, Pink",Femella,490
493,48735,Men,Accessories,Jewellery,Bangle,Fall,2012.0,Casual,Revv Men Steel Bangle,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,1850
494,54158,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Femella Golden Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Femella,495
495,31709,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Silver, Black",Fabindia,490
